Randomizer Version: 4.6.1-HAL
Random Seed: 203381057898051
Settings String: 322AAgEAQGYAJsAngAEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBQAyAAIAFVBva2Vtb24gSGVhcnRHb2xkIChVKYdhIXnjwziK

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
188 SKIPLOOM -> JUMPLUFF
HP  55 
ATK 45 
DEF 50 
SPA 45 
SPD 65 
SPE 80 
Level 1 : Splash
Level 1 : Synthesis
Level 1 : Tail Whip
Level 1 : Tackle
Level 4 : Synthesis
Level 7 : Tail Whip
Level 10: Tackle
Level 12: PoisonPowder
Level 14: Stun Spore
Level 16: Sleep Powder
Level 20: Bullet Seed
Level 24: Leech Seed
Level 28: Mega Drain
Level 32: Cotton Spore
Level 36: U-turn
Level 40: Worry Seed
Level 44: Giga Drain
Level 48: Bounce
Level 52: Memento

189 JUMPLUFF ->  (no evolution)
HP  75 
ATK 55 
DEF 70 
SPA 55 
SPD 85 
SPE 110
Level 1 : Splash
Level 1 : Synthesis
Level 1 : Tail Whip
Level 1 : Tackle
Level 4 : Synthesis
Level 7 : Tail Whip
Level 10: Tackle
Level 12: PoisonPowder
Level 14: Stun Spore
Level 16: Sleep Powder
Level 20: Bullet Seed
Level 24: Leech Seed
Level 28: Mega Drain
Level 32: Cotton Spore
Level 36: U-turn
Level 40: Worry Seed
Level 44: Giga Drain
Level 48: Bounce
Level 52: Memento

190 AIPOM -> AMBIPOM
HP  55 
ATK 70 
DEF 55 
SPA 40 
SPD 55 
SPE 85 
Level 1 : Scratch
Level 1 : Tail Whip
Level 4 : Sand-Attack
Level 8 : Astonish
Level 11: Baton Pass
Level 15: Tickle
Level 18: Fury Swipes
Level 22: Swift
Level 25: Screech
Level 29: Agility
Level 32: Double Hit
Level 36: Fling
Level 39: Nasty Plot
Level 43: Last Resort
Egg Moves:
 - Counter
 - Screech
 - Pursuit
 - Agility
 - Spite
 - Slam
 - DoubleSlap
 - Beat Up
 - Fake Out
 - Covet
 - Bounce

191 SUNKERN -> SUNFLORA
HP  30 
ATK 30 
DEF 30 
SPA 30 
SPD 30 
SPE 30 
Level 1 : Absorb
Level 1 : Growth
Level 5 : Mega Drain
Level 9 : Ingrain
Level 13: GrassWhistle
Level 17: Leech Seed
Level 21: Endeavor
Level 25: Worry Seed
Level 29: Razor Leaf
Level 33: Synthesis
Level 37: Sunny Day
Level 41: Giga Drain
Level 45: Seed Bomb
Egg Moves:
 - GrassWhistle
 - Encore
 - Leech Seed
 - Nature Power
 - Curse
 - Helping Hand
 - Ingrain
 - Sweet Scent

192 SUNFLORA ->  (no evolution)
HP  75 
ATK 75 
DEF 55 
SPA 105
SPD 85 
SPE 30 
Level 1 : Absorb
Level 1 : Pound
Level 1 : Growth
Level 5 : Mega Drain
Level 9 : Ingrain
Level 13: GrassWhistle
Level 17: Leech Seed
Level 21: Bullet Seed
Level 25: Worry Seed
Level 29: Razor Leaf
Level 33: Petal Dance
Level 37: Sunny Day
Level 41: SolarBeam
Level 43: Leaf Storm

193 YANMA -> YANMEGA
HP  65 
ATK 65 
DEF 45 
SPA 75 
SPD 45 
SPE 95 
Level 1 : Tackle
Level 1 : Foresight
Level 6 : Quick Attack
Level 11: Double Team
Level 14: SonicBoom
Level 17: Detect
Level 22: Supersonic
Level 27: Uproar
Level 30: Pursuit
Level 33: AncientPower
Level 38: Hypnosis
Level 43: Wing Attack
Level 46: Screech
Level 49: U-turn
Level 54: Air Slash
Level 57: Bug Buzz
Egg Moves:
 - Whirlwind
 - Reversal
 - Leech Life
 - Signal Beam
 - Silver Wind
 - Feint
 - Faint Attack
 - Pursuit

194 WOOPER -> QUAGSIRE
HP  55 
ATK 45 
DEF 45 
SPA 25 
SPD 25 
SPE 15 
Level 1 : Water Gun
Level 1 : Tail Whip
Level 5 : Mud Sport
Level 9 : Mud Shot
Level 15: Slam
Level 19: Mud Bomb
Level 23: Amnesia
Level 29: Yawn
Level 33: Earthquake
Level 37: Rain Dance
Level 43: Mist
Level 43: Haze
Level 47: Muddy Water
Egg Moves:
 - Body Slam
 - AncientPower
 - Safeguard
 - Curse
 - Mud Sport
 - Stockpile
 - Swallow
 - Spit Up
 - Counter
 - Encore
 - Double Kick
 - Recover

195 QUAGSIRE ->  (no evolution)
HP  95 
ATK 85 
DEF 85 
SPA 65 
SPD 65 
SPE 35 
Level 1 : Water Gun
Level 1 : Tail Whip
Level 1 : Mud Sport
Level 5 : Mud Sport
Level 9 : Mud Shot
Level 15: Slam
Level 19: Mud Bomb
Level 24: Amnesia
Level 31: Yawn
Level 36: Earthquake
Level 41: Rain Dance
Level 48: Mist
Level 48: Haze
Level 53: Muddy Water

196 ESPEON ->  (no evolution)
HP  65 
ATK 65 
DEF 60 
SPA 130
SPD 95 
SPE 110
Level 1 : Tail Whip
Level 1 : Tackle
Level 1 : Helping Hand
Level 8 : Sand-Attack
Level 15: Confusion
Level 22: Quick Attack
Level 29: Swift
Level 36: Psybeam
Level 43: Future Sight
Level 50: Last Resort
Level 57: Psych Up
Level 64: Psychic
Level 71: Morning Sun
Level 78: Power Swap

197 UMBREON ->  (no evolution)
HP  95 
ATK 65 
DEF 110
SPA 60 
SPD 130
SPE 65 
Level 1 : Tail Whip
Level 1 : Tackle
Level 1 : Helping Hand
Level 8 : Sand-Attack
Level 15: Pursuit
Level 22: Quick Attack
Level 29: Confuse Ray
Level 36: Faint Attack
Level 43: Assurance
Level 50: Last Resort
Level 57: Mean Look
Level 64: Screech
Level 71: Moonlight
Level 78: Guard Swap

198 MURKROW -> HONCHKROW
HP  60 
ATK 85 
DEF 42 
SPA 85 
SPD 42 
SPE 91 
Level 1 : Peck
Level 1 : Astonish
Level 5 : Pursuit
Level 11: Haze
Level 15: Wing Attack
Level 21: Night Shade
Level 25: Assurance
Level 31: Taunt
Level 35: Faint Attack
Level 41: Mean Look
Level 45: Sucker Punch
Egg Moves:
 - Whirlwind
 - Drill Peck
 - Mirror Move
 - Wing Attack
 - Sky Attack
 - Confuse Ray
 - FeatherDance
 - Perish Song
 - Psycho Shift
 - Screech
 - Faint Attack
 - Brave Bird

199 SLOWKING ->  (no evolution)
HP  95 
ATK 75 
DEF 80 
SPA 100
SPD 110
SPE 30 
Level 1 : Power Gem
Level 1 : Hidden Power
Level 1 : Curse
Level 1 : Yawn
Level 1 : Tackle
Level 6 : Growl
Level 11: Water Gun
Level 15: Confusion
Level 20: Disable
Level 25: Headbutt
Level 29: Water Pulse
Level 34: Zen Headbutt
Level 39: Nasty Plot
Level 43: Swagger
Level 48: Psychic
Level 53: Trump Card
Level 57: Psych Up

200 MISDREAVUS -> MISMAGIUS
HP  60 
ATK 60 
DEF 60 
SPA 85 
SPD 85 
SPE 85 
Level 1 : Growl
Level 1 : Psywave
Level 5 : Spite
Level 10: Astonish
Level 14: Confuse Ray
Level 19: Mean Look
Level 23: Psybeam
Level 28: Pain Split
Level 32: Payback
Level 37: Shadow Ball
Level 41: Perish Song
Level 46: Grudge
Level 50: Power Gem
Egg Moves:
 - Screech
 - Destiny Bond
 - Psych Up
 - Imprison
 - Memento
 - Sucker Punch
 - Shadow Sneak
 - Curse
 - Spite
 - Ominous Wind
 - Nasty Plot

201 UNOWN ->  (no evolution)
HP  48 
ATK 72 
DEF 48 
SPA 72 
SPD 48 
SPE 48 
Level 1 : Hidden Power

202 WOBBUFFET ->  (no evolution)
HP  190
ATK 33 
DEF 58 
SPA 33 
SPD 58 
SPE 33 
Level 1 : Counter
Level 1 : Mirror Coat
Level 1 : Safeguard
Level 1 : Destiny Bond

203 GIRAFARIG ->  (no evolution)
HP  70 
ATK 80 
DEF 65 
SPA 90 
SPD 65 
SPE 85 
Level 1 : Power Swap
Level 1 : Guard Swap
Level 1 : Astonish
Level 1 : Tackle
Level 1 : Growl
Level 1 : Confusion
Level 5 : Odor Sleuth
Level 10: Stomp
Level 14: Agility
Level 19: Psybeam
Level 23: Baton Pass
Level 28: Assurance
Level 32: Double Hit
Level 37: Psychic
Level 41: Zen Headbutt
Level 46: Crunch
Egg Moves:
 - Take Down
 - Amnesia
 - Foresight
 - Future Sight
 - Beat Up
 - Psych Up
 - Wish
 - Magic Coat
 - Double Kick
 - Mirror Coat
 - Razor Wind

204 PINECO -> FORRETRESS
HP  50 
ATK 65 
DEF 90 
SPA 35 
SPD 35 
SPE 15 
Level 1 : Tackle
Level 1 : Protect
Level 6 : Selfdestruct
Level 9 : Bug Bite
Level 12: Take Down
Level 17: Rapid Spin
Level 20: Bide
Level 23: Natural Gift
Level 28: Spikes
Level 31: Payback
Level 34: Explosion
Level 39: Iron Defense
Level 42: Gyro Ball
Level 45: Double-Edge
Egg Moves:
 - Reflect
 - Pin Missile
 - Flail
 - Swift
 - Counter
 - Sand Tomb
 - Revenge
 - Double-Edge
 - Toxic Spikes
 - Power Trick

205 FORRETRESS ->  (no evolution)
HP  75 
ATK 90 
DEF 140
SPA 60 
SPD 60 
SPE 40 
Level 1 : Toxic Spikes
Level 1 : Tackle
Level 1 : Protect
Level 1 : Selfdestruct
Level 1 : Bug Bite
Level 6 : Selfdestruct
Level 9 : Bug Bite
Level 12: Take Down
Level 17: Rapid Spin
Level 20: Bide
Level 23: Natural Gift
Level 28: Spikes
Level 31: Mirror Shot
Level 33: Payback
Level 38: Explosion
Level 45: Iron Defense
Level 50: Gyro Ball
Level 55: Double-Edge
Level 62: Magnet Rise
Level 67: Zap Cannon

206 DUNSPARCE ->  (no evolution)
HP  100
ATK 70 
DEF 70 
SPA 65 
SPD 65 
SPE 45 
Level 1 : Rage
Level 5 : Defense Curl
Level 9 : Yawn
Level 13: Glare
Level 17: Rollout
Level 21: Spite
Level 25: Pursuit
Level 29: Screech
Level 33: Roost
Level 37: Take Down
Level 41: AncientPower
Level 45: Dig
Level 49: Endeavor
Level 53: Flail
Egg Moves:
 - Bide
 - AncientPower
 - Rock Slide
 - Bite
 - Headbutt
 - Astonish
 - Curse
 - Trump Card
 - Magic Coat
 - Snore
 - Agility

207 GLIGAR -> GLISCOR
HP  65 
ATK 75 
DEF 105
SPA 35 
SPD 65 
SPE 85 
Level 1 : Poison Sting
Level 5 : Sand-Attack
Level 9 : Harden
Level 12: Knock Off
Level 16: Quick Attack
Level 20: Fury Cutter
Level 23: Faint Attack
Level 27: Screech
Level 31: Slash
Level 34: Swords Dance
Level 38: U-turn
Level 42: X-Scissor
Level 45: Guillotine
Egg Moves:
 - Metal Claw
 - Wing Attack
 - Razor Wind
 - Counter
 - Sand Tomb
 - Agility
 - Baton Pass
 - Double-Edge
 - Feint
 - Night Slash
 - Cross Poison
 - Power Trick

208 STEELIX ->  (no evolution)
HP  75 
ATK 85 
DEF 200
SPA 55 
SPD 65 
SPE 30 
Level 1 : Thunder Fang
Level 1 : Ice Fang
Level 1 : Fire Fang
Level 1 : Mud Sport
Level 1 : Tackle
Level 1 : Harden
Level 1 : Bind
Level 6 : Screech
Level 9 : Rock Throw
Level 14: Rage
Level 17: Rock Tomb
Level 22: Sandstorm
Level 25: Slam
Level 30: Rock Polish
Level 33: DragonBreath
Level 38: Curse
Level 41: Iron Tail
Level 46: Crunch
Level 49: Double-Edge
Level 54: Stone Edge

209 SNUBBULL -> GRANBULL
HP  60 
ATK 80 
DEF 50 
SPA 40 
SPD 40 
SPE 30 
Level 1 : Ice Fang
Level 1 : Fire Fang
Level 1 : Thunder Fang
Level 1 : Tackle
Level 1 : Scary Face
Level 1 : Tail Whip
Level 1 : Charm
Level 7 : Bite
Level 13: Lick
Level 19: Headbutt
Level 25: Roar
Level 31: Rage
Level 37: Take Down
Level 43: Payback
Level 49: Crunch
Egg Moves:
 - Metronome
 - Faint Attack
 - Reflect
 - Present
 - Crunch
 - Heal Bell
 - Snore
 - SmellingSalt
 - Close Combat
 - Ice Fang
 - Fire Fang
 - Thunder Fang

210 GRANBULL ->  (no evolution)
HP  90 
ATK 120
DEF 75 
SPA 60 
SPD 60 
SPE 45 
Level 1 : Ice Fang
Level 1 : Fire Fang
Level 1 : Thunder Fang
Level 1 : Tackle
Level 1 : Scary Face
Level 1 : Tail Whip
Level 1 : Charm
Level 7 : Bite
Level 13: Lick
Level 19: Headbutt
Level 27: Roar
Level 35: Rage
Level 43: Take Down
Level 51: Payback
Level 59: Crunch

211 QWILFISH ->  (no evolution)
HP  65 
ATK 95 
DEF 75 
SPA 55 
SPD 55 
SPE 85 
Level 1 : Spikes
Level 1 : Tackle
Level 1 : Poison Sting
Level 9 : Harden
Level 9 : Minimize
Level 13: Water Gun
Level 17: Rollout
Level 21: Toxic Spikes
Level 25: Stockpile
Level 25: Spit Up
Level 29: Revenge
Level 33: Brine
Level 37: Pin Missile
Level 41: Take Down
Level 45: Aqua Tail
Level 49: Poison Jab
Level 53: Destiny Bond
Level 57: Hydro Pump
Egg Moves:
 - Flail
 - Haze
 - BubbleBeam
 - Supersonic
 - Astonish
 - Signal Beam
 - Poison Jab
 - Aqua Jet

212 SCIZOR ->  (no evolution)
HP  70 
ATK 130
DEF 100
SPA 55 
SPD 80 
SPE 65 
Level 1 : Bullet Punch
Level 1 : Quick Attack
Level 1 : Leer
Level 5 : Focus Energy
Level 9 : Pursuit
Level 13: False Swipe
Level 17: Agility
Level 21: Metal Claw
Level 25: Fury Cutter
Level 29: Slash
Level 33: Razor Wind
Level 37: Iron Defense
Level 41: X-Scissor
Level 45: Night Slash
Level 49: Double Hit
Level 53: Iron Head
Level 57: Swords Dance
Level 61: Feint

213 SHUCKLE ->  (no evolution)
HP  20 
ATK 10 
DEF 230
SPA 10 
SPD 230
SPE 5  
Level 1 : Withdraw
Level 1 : Constrict
Level 1 : Bide
Level 9 : Encore
Level 14: Safeguard
Level 22: Wrap
Level 27: Rest
Level 35: Gastro Acid
Level 40: Bug Bite
Level 48: Power Trick
Egg Moves:
 - Sweet Scent
 - Knock Off
 - Helping Hand
 - Acupressure
 - Sand Tomb
 - Mud-Slap

214 HERACROSS ->  (no evolution)
HP  80 
ATK 125
DEF 75 
SPA 40 
SPD 95 
SPE 85 
Level 1 : Night Slash
Level 1 : Tackle
Level 1 : Leer
Level 1 : Horn Attack
Level 1 : Endure
Level 7 : Fury Attack
Level 13: Aerial Ace
Level 19: Brick Break
Level 25: Counter
Level 31: Take Down
Level 37: Close Combat
Level 43: Reversal
Level 49: Feint
Level 55: Megahorn
Egg Moves:
 - Harden
 - Bide
 - Flail
 - False Swipe
 - Revenge
 - Pursuit
 - Double-Edge

215 SNEASEL -> WEAVILE
HP  55 
ATK 95 
DEF 55 
SPA 35 
SPD 75 
SPE 115
Level 1 : Scratch
Level 1 : Leer
Level 1 : Taunt
Level 8 : Quick Attack
Level 10: Screech
Level 14: Faint Attack
Level 21: Fury Swipes
Level 24: Agility
Level 28: Icy Wind
Level 35: Slash
Level 38: Beat Up
Level 42: Metal Claw
Level 49: Ice Shard
Egg Moves:
 - Counter
 - Spite
 - Foresight
 - Reflect
 - Bite
 - Crush Claw
 - Fake Out
 - Double Hit
 - Punishment
 - Pursuit
 - Ice Shard
 - Ice Punch
 - Assist

216 TEDDIURSA -> URSARING
HP  60 
ATK 80 
DEF 50 
SPA 50 
SPD 50 
SPE 40 
Level 1 : Covet
Level 1 : Scratch
Level 1 : Leer
Level 1 : Lick
Level 1 : Fake Tears
Level 8 : Fury Swipes
Level 15: Faint Attack
Level 22: Sweet Scent
Level 29: Slash
Level 36: Charm
Level 43: Rest
Level 43: Snore
Level 50: Thrash
Level 57: Fling
Egg Moves:
 - Crunch
 - Take Down
 - Seismic Toss
 - Counter
 - Metal Claw
 - Fake Tears
 - Yawn
 - Sleep Talk
 - Cross Chop
 - Double-Edge
 - Close Combat
 - Night Slash
 - Belly Drum

217 URSARING ->  (no evolution)
HP  90 
ATK 130
DEF 75 
SPA 75 
SPD 75 
SPE 55 
Level 1 : Covet
Level 1 : Scratch
Level 1 : Leer
Level 1 : Lick
Level 1 : Fake Tears
Level 8 : Fury Swipes
Level 15: Faint Attack
Level 22: Sweet Scent
Level 29: Slash
Level 38: Scary Face
Level 47: Rest
Level 49: Snore
Level 58: Thrash
Level 67: Hammer Arm

218 SLUGMA -> MAGCARGO
HP  40 
ATK 40 
DEF 40 
SPA 70 
SPD 40 
SPE 20 
Level 1 : Yawn
Level 1 : Smog
Level 8 : Ember
Level 11: Rock Throw
Level 16: Harden
Level 23: Recover
Level 26: AncientPower
Level 31: Amnesia
Level 38: Lava Plume
Level 41: Rock Slide
Level 46: Body Slam
Level 53: Flamethrower
Level 56: Earth Power
Egg Moves:
 - Acid Armor
 - Heat Wave
 - Curse
 - SmokeScreen
 - Memento
 - Stockpile
 - Spit Up
 - Swallow

219 MAGCARGO ->  (no evolution)
HP  50 
ATK 50 
DEF 120
SPA 80 
SPD 80 
SPE 30 
Level 1 : Yawn
Level 1 : Smog
Level 1 : Ember
Level 1 : Rock Throw
Level 8 : Ember
Level 11: Rock Throw
Level 16: Harden
Level 23: Recover
Level 26: AncientPower
Level 31: Amnesia
Level 40: Lava Plume
Level 45: Rock Slide
Level 52: Body Slam
Level 61: Flamethrower
Level 66: Earth Power

220 SWINUB -> PILOSWINE
HP  50 
ATK 50 
DEF 40 
SPA 30 
SPD 30 
SPE 50 
Level 1 : Tackle
Level 1 : Odor Sleuth
Level 4 : Mud Sport
Level 8 : Powder Snow
Level 13: Mud-Slap
Level 16: Endure
Level 20: Mud Bomb
Level 25: Icy Wind
Level 28: Ice Shard
Level 32: Take Down
Level 37: Earthquake
Level 40: Mist
Level 44: Blizzard
Level 49: Amnesia
Egg Moves:
 - Take Down
 - Bite
 - Body Slam
 - Rock Slide
 - AncientPower
 - Mud Shot
 - Icicle Spear
 - Double-Edge
 - Fissure
 - Curse
 - Mud Shot

221 PILOSWINE -> MAMOSWINE
HP  100
ATK 100
DEF 80 
SPA 60 
SPD 60 
SPE 50 
Level 1 : AncientPower
Level 1 : Peck
Level 1 : Odor Sleuth
Level 1 : Mud Sport
Level 1 : Powder Snow
Level 4 : Mud Sport
Level 8 : Powder Snow
Level 13: Mud-Slap
Level 16: Endure
Level 20: Mud Bomb
Level 25: Icy Wind
Level 28: Ice Fang
Level 32: Take Down
Level 33: Fury Attack
Level 40: Earthquake
Level 48: Mist
Level 56: Blizzard
Level 65: Amnesia

222 CORSOLA ->  (no evolution)
HP  55 
ATK 55 
DEF 85 
SPA 65 
SPD 85 
SPE 35 
Level 1 : Tackle
Level 4 : Harden
Level 8 : Bubble
Level 13: Recover
Level 16: Refresh
Level 20: Rock Blast
Level 25: BubbleBeam
Level 28: Lucky Chant
Level 32: AncientPower
Level 37: Aqua Ring
Level 40: Spike Cannon
Level 44: Power Gem
Level 48: Mirror Coat
Level 53: Earth Power
Egg Moves:
 - Rock Slide
 - Screech
 - Mist
 - Amnesia
 - Barrier
 - Ingrain
 - Confuse Ray
 - Icicle Spear
 - Nature Power
 - Aqua Ring
 - Curse

223 REMORAID -> OCTILLERY
HP  35 
ATK 65 
DEF 35 
SPA 65 
SPD 35 
SPE 65 
Level 1 : Water Gun
Level 6 : Lock-On
Level 10: Psybeam
Level 14: Aurora Beam
Level 19: BubbleBeam
Level 23: Focus Energy
Level 27: Bullet Seed
Level 32: Water Pulse
Level 36: Signal Beam
Level 40: Ice Beam
Level 45: Hyper Beam
Egg Moves:
 - Aurora Beam
 - Octazooka
 - Supersonic
 - Haze
 - Screech
 - Thunder Wave
 - Rock Blast
 - Snore
 - Flail
 - Water Spout

224 OCTILLERY ->  (no evolution)
HP  75 
ATK 105
DEF 75 
SPA 105
SPD 75 
SPE 45 
Level 1 : Gunk Shot
Level 1 : Rock Blast
Level 1 : Water Gun
Level 1 : Constrict
Level 1 : Psybeam
Level 1 : Aurora Beam
Level 6 : Constrict
Level 10: Psybeam
Level 14: Aurora Beam
Level 19: BubbleBeam
Level 23: Focus Energy
Level 25: Octazooka
Level 29: Bullet Seed
Level 36: Wring Out
Level 42: Signal Beam
Level 48: Ice Beam
Level 55: Hyper Beam

225 DELIBIRD ->  (no evolution)
HP  45 
ATK 55 
DEF 45 
SPA 65 
SPD 45 
SPE 75 
Level 1 : Present
Egg Moves:
 - Aurora Beam
 - Quick Attack
 - Future Sight
 - Splash
 - Rapid Spin
 - Ice Ball
 - Ice Shard
 - Ice Punch
 - Fake Out

226 MANTINE ->  (no evolution)
HP  65 
ATK 40 
DEF 70 
SPA 80 
SPD 140
SPE 70 
Level 1 : Psybeam
Level 1 : Bullet Seed
Level 1 : Signal Beam
Level 1 : Tackle
Level 1 : Bubble
Level 1 : Supersonic
Level 1 : BubbleBeam
Level 4 : Supersonic
Level 10: BubbleBeam
Level 13: Headbutt
Level 19: Agility
Level 22: Wing Attack
Level 28: Water Pulse
Level 31: Take Down
Level 37: Confuse Ray
Level 40: Bounce
Level 46: Aqua Ring
Level 49: Hydro Pump
Egg Moves:
 - Twister
 - Hydro Pump
 - Haze
 - Slam
 - Mud Sport
 - Rock Slide
 - Mirror Coat
 - Water Sport
 - Splash

227 SKARMORY ->  (no evolution)
HP  65 
ATK 80 
DEF 140
SPA 40 
SPD 70 
SPE 70 
Level 1 : Leer
Level 1 : Peck
Level 6 : Sand-Attack
Level 9 : Swift
Level 12: Agility
Level 17: Fury Attack
Level 20: Feint
Level 23: Air Cutter
Level 28: Spikes
Level 31: Metal Sound
Level 34: Steel Wing
Level 39: Air Slash
Level 42: Slash
Level 45: Night Slash
Egg Moves:
 - Drill Peck
 - Pursuit
 - Whirlwind
 - Sky Attack
 - Curse
 - Brave Bird
 - Assurance
 - Guard Swap

228 HOUNDOUR -> HOUNDOOM
HP  45 
ATK 60 
DEF 30 
SPA 80 
SPD 50 
SPE 65 
Level 1 : Leer
Level 1 : Ember
Level 4 : Howl
Level 9 : Smog
Level 14: Roar
Level 17: Bite
Level 22: Odor Sleuth
Level 27: Beat Up
Level 30: Fire Fang
Level 35: Faint Attack
Level 40: Embargo
Level 43: Flamethrower
Level 48: Crunch
Level 53: Nasty Plot
Egg Moves:
 - Fire Spin
 - Rage
 - Pursuit
 - Counter
 - Spite
 - Reversal
 - Beat Up
 - Will-O-Wisp
 - Fire Fang
 - Thunder Fang
 - Nasty Plot
 - Punishment
 - Feint

229 HOUNDOOM ->  (no evolution)
HP  75 
ATK 90 
DEF 50 
SPA 110
SPD 80 
SPE 95 
Level 1 : Thunder Fang
Level 1 : Leer
Level 1 : Ember
Level 1 : Howl
Level 1 : Smog
Level 4 : Howl
Level 9 : Smog
Level 14: Roar
Level 17: Bite
Level 22: Odor Sleuth
Level 28: Beat Up
Level 32: Fire Fang
Level 38: Faint Attack
Level 44: Embargo
Level 48: Flamethrower
Level 54: Crunch
Level 60: Nasty Plot

230 KINGDRA ->  (no evolution)
HP  75 
ATK 95 
DEF 95 
SPA 95 
SPD 95 
SPE 85 
Level 1 : Yawn
Level 1 : Bubble
Level 1 : SmokeScreen
Level 1 : Leer
Level 1 : Water Gun
Level 4 : SmokeScreen
Level 8 : Leer
Level 11: Water Gun
Level 14: Focus Energy
Level 18: BubbleBeam
Level 23: Agility
Level 26: Twister
Level 30: Brine
Level 40: Hydro Pump
Level 48: Dragon Dance
Level 57: Dragon Pulse

231 PHANPY -> DONPHAN
HP  90 
ATK 60 
DEF 60 
SPA 40 
SPD 40 
SPE 40 
Level 1 : Odor Sleuth
Level 1 : Tackle
Level 1 : Growl
Level 1 : Defense Curl
Level 6 : Flail
Level 10: Take Down
Level 15: Rollout
Level 19: Natural Gift
Level 24: Slam
Level 28: Endure
Level 33: Charm
Level 37: Last Resort
Level 42: Double-Edge
Egg Moves:
 - Focus Energy
 - Body Slam
 - AncientPower
 - Snore
 - Counter
 - Fissure
 - Endeavor
 - Ice Shard
 - Head Smash

232 DONPHAN ->  (no evolution)
HP  90 
ATK 120
DEF 120
SPA 60 
SPD 60 
SPE 50 
Level 1 : Fire Fang
Level 1 : Thunder Fang
Level 1 : Horn Attack
Level 1 : Growl
Level 1 : Defense Curl
Level 1 : Flail
Level 6 : Rapid Spin
Level 10: Knock Off
Level 15: Rollout
Level 19: Magnitude
Level 24: Slam
Level 25: Fury Attack
Level 31: Assurance
Level 39: Scary Face
Level 46: Earthquake
Level 54: Giga Impact

233 PORYGON2 -> PORYGON-Z
HP  85 
ATK 80 
DEF 90 
SPA 105
SPD 95 
SPE 60 
Level 1 : Conversion 2
Level 1 : Tackle
Level 1 : Conversion
Level 1 : Defense Curl
Level 7 : Psybeam
Level 12: Agility
Level 18: Recover
Level 23: Magnet Rise
Level 29: Signal Beam
Level 34: Recycle
Level 40: Discharge
Level 45: Lock-On
Level 51: Tri Attack
Level 56: Magic Coat
Level 62: Zap Cannon
Level 67: Hyper Beam

234 STANTLER ->  (no evolution)
HP  73 
ATK 95 
DEF 62 
SPA 85 
SPD 65 
SPE 85 
Level 1 : Tackle
Level 3 : Leer
Level 7 : Astonish
Level 10: Hypnosis
Level 13: Stomp
Level 16: Sand-Attack
Level 21: Take Down
Level 23: Confuse Ray
Level 27: Calm Mind
Level 33: Role Play
Level 38: Zen Headbutt
Level 43: Imprison
Level 49: Captivate
Level 53: Me First
Egg Moves:
 - Spite
 - Disable
 - Bite
 - Swagger
 - Psych Up
 - Extrasensory
 - Thrash
 - Double Kick
 - Zen Headbutt
 - Megahorn

235 SMEARGLE ->  (no evolution)
HP  55 
ATK 20 
DEF 35 
SPA 20 
SPD 45 
SPE 75 
Level 1 : Sketch
Level 11: Sketch
Level 21: Sketch
Level 31: Sketch
Level 41: Sketch
Level 51: Sketch
Level 61: Sketch
Level 71: Sketch
Level 81: Sketch
Level 91: Sketch

236 TYROGUE -> HITMONCHAN
HP  35 
ATK 35 
DEF 35 
SPA 35 
SPD 35 
SPE 35 
Level 1 : Tackle
Level 1 : Helping Hand
Level 1 : Fake Out
Level 1 : Foresight
Egg Moves:
 - Rapid Spin
 - Hi Jump Kick
 - Mach Punch
 - Mind Reader
 - Helping Hand
 - Counter
 - Vacuum Wave
 - Bullet Punch

237 HITMONTOP ->  (no evolution)
HP  50 
ATK 95 
DEF 95 
SPA 35 
SPD 110
SPE 70 
Level 1 : Revenge
Level 1 : Rolling Kick
Level 6 : Focus Energy
Level 10: Pursuit
Level 15: Quick Attack
Level 19: Triple Kick
Level 24: Rapid Spin
Level 28: Counter
Level 33: Feint
Level 37: Agility
Level 42: Gyro Ball
Level 46: Detect
Level 51: Close Combat
Level 55: Endeavor

238 SMOOCHUM -> JYNX
HP  45 
ATK 30 
DEF 15 
SPA 85 
SPD 65 
SPE 65 
Level 1 : Pound
Level 5 : Lick
Level 8 : Sweet Kiss
Level 11: Powder Snow
Level 15: Confusion
Level 18: Sing
Level 21: Mean Look
Level 25: Fake Tears
Level 28: Lucky Chant
Level 31: Avalanche
Level 35: Psychic
Level 38: Copycat
Level 41: Perish Song
Level 45: Blizzard
Egg Moves:
 - Meditate
 - Psych Up
 - Fake Out
 - Wish
 - Ice Punch
 - Miracle Eye
 - Nasty Plot

239 ELEKID -> ELECTABUZZ
HP  45 
ATK 63 
DEF 37 
SPA 65 
SPD 55 
SPE 95 
Level 1 : Quick Attack
Level 1 : Leer
Level 7 : ThunderShock
Level 10: Low Kick
Level 16: Swift
Level 19: Shock Wave
Level 25: Light Screen
Level 28: ThunderPunch
Level 34: Discharge
Level 37: Thunderbolt
Level 43: Screech
Level 46: Thunder
Egg Moves:
 - Karate Chop
 - Barrier
 - Rolling Kick
 - Meditate
 - Cross Chop
 - Fire Punch
 - Ice Punch
 - DynamicPunch
 - Feint

240 MAGBY -> MAGMAR
HP  45 
ATK 75 
DEF 37 
SPA 70 
SPD 55 
SPE 83 
Level 1 : Smog
Level 1 : Leer
