Randomizer Version: 4.6.1-HAL
Random Seed: 232783720110429
Settings String: 322AAgEAQH8AP8AAgEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIHBwAyAAIAElBva2Vtb24gT21lZ2EgUnVieapVMxrjwziK

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
Level 43: Quick Guard
Egg Moves:
 - Quick Attack
 - Pursuit
 - Feint Attack
 - Gust
 - Whirlwind
 - Curse
 - Nasty Plot
 - Hypnosis
 - Zen Headbutt
 - Brave Bird
 - Giga Drain
 - Steel Wing
 - Defog
 - Venom Drench

042 Golbat -> Crobat
HP  75 
ATK 80 
DEF 70 
SPA 65 
SPD 75 
SPE 90 
Level 1 : Screech
Level 1 : Leech Life
Level 1 : Supersonic
Level 1 : Astonish
Level 1 : Bite
Level 5 : Supersonic
Level 7 : Astonish
Level 11: Bite
Level 13: Wing Attack
Level 17: Confuse Ray
Level 19: Air Cutter
Level 24: Swift
Level 27: Poison Fang
Level 32: Mean Look
Level 35: Acrobatics
Level 40: Haze
Level 43: Venoshock
Level 48: Air Slash
Level 51: Quick Guard

043 Oddish -> Gloom
HP  45 
ATK 50 
DEF 55 
SPA 75 
SPD 65 
SPE 30 
Level 1 : Absorb
Level 5 : Sweet Scent
Level 9 : Acid
Level 13: Poison Powder
Level 14: Stun Spore
Level 15: Sleep Powder
Level 19: Mega Drain
Level 23: Lucky Chant
Level 27: Moonlight
Level 31: Giga Drain
Level 35: Toxic
Level 39: Natural Gift
Level 43: Moonblast
Level 47: Grassy Terrain
Level 51: Petal Dance
Egg Moves:
 - Razor Leaf
 - Flail
 - Synthesis
 - Charm
 - Ingrain
 - Tickle
 - Teeter Dance
 - Secret Power
 - Nature Power
 - After You

044 Gloom -> Vileplume
HP  60 
ATK 65 
DEF 70 
SPA 85 
SPD 75 
SPE 40 
Level 1 : Absorb
Level 1 : Sweet Scent
Level 1 : Acid
Level 5 : Sweet Scent
Level 9 : Acid
Level 13: Poison Powder
Level 14: Stun Spore
Level 15: Sleep Powder
Level 19: Mega Drain
Level 24: Lucky Chant
Level 29: Moonlight
Level 34: Giga Drain
Level 39: Toxic
Level 44: Natural Gift
Level 49: Petal Blizzard
Level 54: Grassy Terrain
Level 59: Petal Dance

045 Vileplume ->  (no evolution)
HP  75 
ATK 80 
DEF 85 
SPA 110
SPD 90 
SPE 50 
Level 1 : Mega Drain
Level 1 : Aromatherapy
Level 1 : Poison Powder
Level 1 : Stun Spore
Level 49: Petal Blizzard
Level 59: Petal Dance
Level 64: Solar Beam

046 Paras -> Parasect
HP  35 
ATK 70 
DEF 55 
SPA 45 
SPD 55 
SPE 25 
Level 1 : Scratch
Level 6 : Stun Spore
Level 6 : Poison Powder
Level 11: Leech Life
Level 17: Fury Cutter
Level 22: Spore
Level 27: Slash
Level 33: Growth
Level 38: Giga Drain
Level 43: Aromatherapy
Level 49: Rage Powder
Level 54: X-Scissor
Egg Moves:
 - Screech
 - Counter
 - Psybeam
 - Flail
 - Sweet Scent
 - Pursuit
 - Metal Claw
 - Bug Bite
 - Cross Poison
 - Agility
 - Endure
 - Natural Gift
 - Leech Seed
 - Wide Guard
 - Rototiller
 - Fell Stinger

047 Parasect ->  (no evolution)
HP  60 
ATK 95 
DEF 80 
SPA 60 
SPD 80 
SPE 30 
Level 1 : Cross Poison
Level 1 : Scratch
Level 1 : Stun Spore
Level 1 : Poison Powder
Level 1 : Leech Life
Level 6 : Stun Spore
Level 6 : Poison Powder
Level 11: Leech Life
Level 17: Fury Cutter
Level 22: Spore
Level 29: Slash
Level 37: Growth
Level 44: Giga Drain
Level 51: Aromatherapy
Level 59: Rage Powder
Level 66: X-Scissor

048 Venonat -> Venomoth
HP  60 
ATK 55 
DEF 50 
SPA 40 
SPD 55 
SPE 45 
Level 1 : Tackle
Level 1 : Disable
Level 1 : Foresight
Level 5 : Supersonic
Level 11: Confusion
Level 13: Poison Powder
Level 17: Leech Life
Level 23: Stun Spore
Level 25: Psybeam
Level 29: Sleep Powder
Level 35: Signal Beam
Level 37: Zen Headbutt
Level 41: Poison Fang
Level 47: Psychic
Egg Moves:
 - Baton Pass
 - Screech
 - Giga Drain
 - Signal Beam
 - Agility
 - Morning Sun
 - Toxic Spikes
 - Bug Bite
 - Secret Power
 - Skill Swap
 - Rage Powder

049 Venomoth ->  (no evolution)
HP  70 
ATK 65 
DEF 60 
SPA 90 
SPD 75 
SPE 90 
Level 1 : Quiver Dance
Level 1 : Bug Buzz
Level 1 : Silver Wind
Level 1 : Tackle
Level 1 : Disable
Level 1 : Foresight
Level 1 : Supersonic
Level 5 : Supersonic
Level 11: Confusion
Level 13: Poison Powder
Level 17: Leech Life
Level 23: Stun Spore
Level 25: Psybeam
Level 29: Sleep Powder
Level 31: Gust
Level 37: Signal Beam
Level 41: Zen Headbutt
Level 47: Poison Fang
Level 55: Psychic
Level 59: Bug Buzz
Level 63: Quiver Dance

050 Diglett -> Dugtrio
HP  10 
ATK 55 
DEF 25 
SPA 35 
SPD 45 
SPE 95 
Level 1 : Scratch
Level 1 : Sand Attack
Level 4 : Growl
Level 7 : Astonish
Level 12: Mud-Slap
Level 15: Magnitude
Level 18: Bulldoze
Level 23: Sucker Punch
Level 26: Mud Bomb
Level 29: Earth Power
Level 34: Dig
Level 37: Slash
Level 40: Earthquake
Level 45: Fissure
Egg Moves:
 - Feint Attack
 - Screech
 - Ancient Power
 - Pursuit
 - Beat Up
 - Uproar
 - Mud Bomb
 - Astonish
 - Reversal
 - Headbutt
 - Endure
 - Final Gambit
 - Memento

051 Dugtrio ->  (no evolution)
HP  35 
ATK 80 
DEF 50 
SPA 50 
SPD 70 
SPE 120
Level 1 : Rototiller
Level 1 : Night Slash
Level 1 : Tri Attack
Level 1 : Scratch
Level 1 : Sand Attack
Level 1 : Growl
Level 4 : Growl
Level 7 : Astonish
Level 12: Mud-Slap
Level 15: Magnitude
Level 18: Bulldoze
Level 23: Sucker Punch
Level 26: Sand Tomb
Level 28: Mud Bomb
Level 33: Earth Power
Level 40: Dig
Level 45: Slash
Level 50: Earthquake
Level 57: Fissure

052 Meowth -> Persian
HP  40 
ATK 45 
DEF 35 
SPA 40 
SPD 40 
SPE 90 
Level 1 : Scratch
Level 1 : Growl
Level 6 : Bite
Level 9 : Fake Out
Level 14: Fury Swipes
Level 17: Screech
Level 22: Feint Attack
Level 25: Taunt
Level 30: Pay Day
Level 33: Slash
Level 38: Nasty Plot
Level 41: Assurance
Level 46: Captivate
Level 49: Night Slash
Level 50: Feint
Egg Moves:
 - Spite
 - Charm
 - Hypnosis
 - Amnesia
 - Assist
 - Odor Sleuth
 - Flail
 - Last Resort
 - Punishment
 - Tail Whip
 - Snatch
 - Iron Tail
 - Foul Play

053 Persian ->  (no evolution)
HP  65 
ATK 70 
DEF 60 
SPA 65 
SPD 65 
SPE 115
Level 1 : Play Rough
Level 1 : Switcheroo
Level 1 : Scratch
Level 1 : Growl
Level 1 : Bite
Level 1 : Fake Out
Level 6 : Bite
Level 9 : Fake Out
Level 14: Fury Swipes
Level 17: Screech
Level 22: Feint Attack
Level 25: Taunt
Level 28: Swift
Level 32: Power Gem
Level 37: Slash
Level 44: Nasty Plot
Level 49: Assurance
Level 56: Captivate
Level 61: Night Slash
Level 65: Feint

054 Psyduck -> Golduck
HP  50 
ATK 52 
DEF 48 
SPA 65 
SPD 50 
SPE 55 
Level 1 : Water Sport
Level 1 : Scratch
Level 4 : Tail Whip
Level 8 : Water Gun
Level 11: Confusion
Level 15: Fury Swipes
Level 18: Water Pulse
Level 22: Disable
Level 25: Screech
Level 29: Aqua Tail
Level 32: Zen Headbutt
Level 36: Soak
Level 39: Psych Up
Level 43: Amnesia
Level 46: Hydro Pump
Level 50: Wonder Room
Egg Moves:
 - Hypnosis
 - Psybeam
 - Foresight
 - Future Sight
 - Cross Chop
 - Refresh
 - Confuse Ray
 - Yawn
 - Mud Bomb
 - Encore
 - Secret Power
 - Sleep Talk
 - Synchronoise
 - Simple Beam
 - Clear Smog

055 Golduck ->  (no evolution)
HP  80 
ATK 82 
DEF 78 
SPA 95 
SPD 80 
SPE 85 
Level 1 : Aqua Jet
Level 1 : Water Sport
Level 1 : Scratch
Level 1 : Tail Whip
Level 1 : Water Gun
Level 4 : Tail Whip
Level 8 : Water Gun
Level 11: Confusion
Level 15: Fury Swipes
Level 18: Water Pulse
Level 22: Disable
Level 25: Zen Headbutt
Level 29: Screech
Level 32: Aqua Tail
Level 38: Soak
Level 43: Psych Up
Level 49: Amnesia
Level 54: Hydro Pump
Level 60: Wonder Room

056 Mankey -> Primeape
HP  40 
ATK 80 
DEF 35 
SPA 35 
SPD 45 
SPE 70 
Level 1 : Covet
Level 1 : Scratch
Level 1 : Low Kick
Level 1 : Leer
Level 1 : Focus Energy
Level 9 : Fury Swipes
Level 13: Karate Chop
Level 17: Seismic Toss
Level 21: Screech
Level 25: Assurance
Level 33: Swagger
Level 37: Cross Chop
Level 41: Thrash
Level 45: Punishment
Level 49: Close Combat
Level 53: Final Gambit
Egg Moves:
 - Foresight
 - Meditate
 - Counter
 - Reversal
 - Beat Up
 - Revenge
 - Smelling Salts
 - Close Combat
 - Encore
 - Focus Punch
 - Sleep Talk
 - Night Slash

057 Primeape ->  (no evolution)
HP  65 
ATK 105
DEF 60 
SPA 60 
SPD 70 
SPE 95 
Level 1 : Final Gambit
Level 1 : Fling
Level 1 : Scratch
Level 1 : Low Kick
Level 1 : Leer
Level 1 : Focus Energy
Level 9 : Fury Swipes
Level 13: Karate Chop
Level 17: Seismic Toss
Level 21: Screech
Level 25: Assurance
Level 28: Rage
Level 35: Swagger
Level 41: Cross Chop
Level 47: Thrash
Level 53: Punishment
Level 59: Close Combat
Level 63: Final Gambit

058 Growlithe -> Arcanine
HP  55 
ATK 70 
DEF 45 
SPA 70 
SPD 50 
SPE 60 
Level 1 : Bite
Level 1 : Roar
Level 6 : Ember
Level 8 : Leer
Level 10: Odor Sleuth
Level 12: Helping Hand
Level 17: Flame Wheel
Level 19: Reversal
Level 21: Fire Fang
Level 23: Take Down
Level 28: Flame Burst
Level 30: Agility
Level 32: Retaliate
Level 34: Flamethrower
Level 39: Crunch
Level 41: Heat Wave
Level 43: Outrage
Level 45: Flare Blitz
Egg Moves:
 - Body Slam
 - Crunch
 - Thrash
 - Fire Spin
 - Howl
 - Heat Wave
 - Double-Edge
 - Flare Blitz
 - Morning Sun
 - Covet
 - Iron Tail
 - Double Kick
 - Close Combat

059 Arcanine ->  (no evolution)
HP  90 
ATK 110
DEF 80 
SPA 100
SPD 80 
SPE 95 
Level 1 : Thunder Fang
Level 1 : Bite
Level 1 : Roar
Level 1 : Odor Sleuth
Level 1 : Fire Fang
Level 34: Extreme Speed

060 Poliwag -> Poliwhirl
HP  40 
ATK 50 
DEF 40 
SPA 40 
SPD 40 
SPE 90 
Level 1 : Water Sport
Level 5 : Water Gun
Level 8 : Hypnosis
Level 11: Bubble
Level 15: Double Slap
Level 18: Rain Dance
Level 21: Body Slam
Level 25: Bubble Beam
Level 28: Mud Shot
Level 31: Belly Drum
Level 35: Wake-Up Slap
Level 38: Hydro Pump
Level 41: Mud Bomb
Egg Moves:
 - Mist
 - Splash
 - Bubble Beam
 - Haze
 - Mind Reader
 - Water Sport
 - Ice Ball
 - Mud Shot
 - Refresh
 - Endeavor
 - Encore
 - Endure
 - Water Pulse

061 Poliwhirl -> Poliwrath
HP  65 
ATK 65 
DEF 65 
SPA 50 
SPD 50 
SPE 90 
Level 1 : Water Sport
Level 1 : Water Gun
Level 1 : Hypnosis
Level 5 : Water Gun
Level 8 : Hypnosis
Level 11: Bubble
Level 15: Double Slap
Level 18: Rain Dance
Level 21: Body Slam
Level 27: Bubble Beam
Level 32: Mud Shot
Level 37: Belly Drum
Level 43: Wake-Up Slap
Level 48: Hydro Pump
Level 53: Mud Bomb

062 Poliwrath ->  (no evolution)
HP  90 
ATK 95 
DEF 95 
SPA 70 
SPD 90 
SPE 70 
Level 1 : Circle Throw
Level 1 : Bubble Beam
Level 1 : Hypnosis
Level 1 : Double Slap
Level 1 : Submission
Level 32: Dynamic Punch
Level 43: Mind Reader
Level 53: Circle Throw

063 Abra -> Kadabra
HP  25 
ATK 20 
DEF 15 
SPA 105
SPD 55 
SPE 90 
Level 1 : Teleport
Egg Moves:
 - Encore
 - Barrier
 - Knock Off
 - Fire Punch
 - Thunder Punch
 - Ice Punch
 - Power Trick
 - Guard Swap
 - Skill Swap
 - Guard Split
 - Psycho Shift
 - Ally Switch

064 Kadabra -> Alakazam
HP  40 
ATK 35 
DEF 30 
SPA 120
SPD 70 
SPE 105
Level 1 : Teleport
Level 1 : Kinesis
Level 1 : Confusion
Level 16: Confusion
Level 18: Disable
Level 21: Psybeam
Level 23: Miracle Eye
Level 26: Reflect
Level 28: Psycho Cut
Level 31: Recover
Level 33: Telekinesis
Level 36: Ally Switch
Level 38: Psychic
Level 41: Role Play
Level 43: Future Sight
Level 46: Trick

065 Alakazam ->  (no evolution)
HP  55 
ATK 50 
DEF 45 
SPA 135
SPD 95 
SPE 120
Level 1 : Teleport
Level 1 : Kinesis
Level 1 : Confusion
Level 16: Confusion
Level 18: Disable
Level 21: Psybeam
Level 23: Miracle Eye
Level 26: Reflect
Level 28: Psycho Cut
Level 31: Recover
Level 33: Telekinesis
Level 36: Ally Switch
Level 38: Psychic
Level 41: Calm Mind
Level 43: Future Sight
Level 46: Trick

066 Machop -> Machoke
HP  70 
ATK 80 
DEF 50 
SPA 35 
SPD 35 
SPE 35 
Level 1 : Low Kick
Level 1 : Leer
Level 3 : Focus Energy
Level 7 : Karate Chop
Level 9 : Foresight
Level 13: Low Sweep
Level 15: Seismic Toss
Level 19: Revenge
Level 21: Knock Off
Level 25: Vital Throw
Level 27: Wake-Up Slap
Level 31: Dual Chop
Level 33: Submission
Level 37: Bulk Up
Level 39: Cross Chop
Level 43: Scary Face
Level 45: Dynamic Punch
Egg Moves:
 - Meditate
 - Rolling Kick
 - Encore
 - Smelling Salts
 - Counter
 - Close Combat
 - Fire Punch
 - Thunder Punch
 - Ice Punch
 - Bullet Punch
 - Power Trick
 - Heavy Slam
 - Knock Off
 - Tickle
 - Quick Guard

067 Machoke -> Machamp
HP  80 
ATK 100
DEF 70 
SPA 50 
SPD 60 
SPE 45 
Level 1 : Low Kick
Level 1 : Leer
Level 1 : Focus Energy
Level 1 : Karate Chop
Level 3 : Focus Energy
Level 7 : Karate Chop
Level 9 : Foresight
Level 13: Low Sweep
Level 15: Seismic Toss
Level 19: Revenge
Level 21: Knock Off
Level 25: Vital Throw
Level 27: Wake-Up Slap
Level 33: Dual Chop
Level 37: Submission
Level 43: Bulk Up
Level 47: Cross Chop
Level 53: Scary Face
Level 57: Dynamic Punch

068 Machamp ->  (no evolution)
HP  90 
ATK 130
DEF 80 
SPA 65 
SPD 85 
SPE 55 
Level 1 : Wide Guard
Level 1 : Low Kick
Level 1 : Leer
Level 1 : Focus Energy
Level 1 : Karate Chop
Level 3 : Focus Energy
Level 7 : Karate Chop
Level 9 : Foresight
Level 13: Low Sweep
Level 15: Seismic Toss
Level 19: Revenge
Level 21: Knock Off
Level 25: Vital Throw
Level 27: Wake-Up Slap
Level 33: Dual Chop
Level 37: Submission
Level 43: Bulk Up
Level 47: Cross Chop
Level 53: Scary Face
Level 57: Dynamic Punch

069 Bellsprout -> Weepinbell
HP  50 
ATK 75 
DEF 35 
SPA 70 
SPD 30 
SPE 40 
Level 1 : Vine Whip
Level 7 : Growth
Level 11: Wrap
Level 13: Sleep Powder
Level 15: Poison Powder
Level 17: Stun Spore
Level 23: Acid
Level 27: Knock Off
Level 29: Sweet Scent
Level 35: Gastro Acid
Level 39: Razor Leaf
Level 41: Slam
Level 47: Wring Out
Egg Moves:
 - Encore
 - Synthesis
 - Leech Life
 - Ingrain
 - Magical Leaf
 - Worry Seed
 - Tickle
 - Weather Ball
 - Bullet Seed
 - Natural Gift
 - Giga Drain
 - Clear Smog
 - Power Whip
 - Acid Spray
 - Belch

070 Weepinbell -> Victreebel
HP  65 
ATK 90 
DEF 50 
SPA 85 
SPD 45 
SPE 55 
Level 1 : Vine Whip
Level 1 : Growth
Level 1 : Wrap
Level 7 : Growth
Level 11: Wrap
Level 13: Sleep Powder
Level 15: Poison Powder
Level 17: Stun Spore
Level 23: Acid
Level 27: Knock Off
Level 29: Sweet Scent
Level 35: Gastro Acid
Level 39: Razor Leaf
Level 41: Slam
Level 47: Wring Out

071 Victreebel ->  (no evolution)
HP  80 
ATK 105
DEF 65 
SPA 100
SPD 70 
SPE 70 
Level 1 : Stockpile
Level 1 : Swallow
Level 1 : Spit Up
Level 1 : Vine Whip
Level 1 : Sleep Powder
Level 1 : Sweet Scent
Level 1 : Razor Leaf
Level 27: Leaf Tornado
Level 47: Leaf Storm
Level 47: Leaf Blade

072 Tentacool -> Tentacruel
HP  40 
ATK 40 
DEF 35 
SPA 50 
SPD 100
SPE 70 
Level 1 : Poison Sting
Level 4 : Supersonic
Level 7 : Constrict
Level 10: Acid
Level 13: Toxic Spikes
Level 16: Water Pulse
Level 19: Wrap
Level 22: Acid Spray
Level 25: Bubble Beam
Level 28: Barrier
Level 31: Poison Jab
Level 34: Brine
Level 37: Screech
Level 40: Hex
Level 43: Sludge Wave
Level 46: Hydro Pump
Level 49: Wring Out
Egg Moves:
 - Aurora Beam
 - Mirror Coat
 - Rapid Spin
 - Haze
 - Confuse Ray
 - Knock Off
 - Acupressure
 - Muddy Water
 - Bubble
 - Aqua Ring
 - Tickle

073 Tentacruel ->  (no evolution)
HP  80 
ATK 70 
DEF 65 
SPA 80 
SPD 120
SPE 100
Level 1 : Reflect Type
Level 1 : Wring Out
Level 1 : Poison Sting
Level 1 : Supersonic
Level 1 : Constrict
Level 1 : Acid
Level 4 : Supersonic
Level 7 : Constrict
Level 10: Acid
Level 13: Toxic Spikes
Level 16: Water Pulse
Level 19: Wrap
Level 22: Acid Spray
Level 25: Bubble Beam
Level 28: Barrier
Level 32: Poison Jab
Level 36: Brine
Level 40: Screech
Level 44: Hex
Level 48: Sludge Wave
Level 52: Hydro Pump
Level 56: Wring Out

074 Geodude -> Graveler
HP  40 
ATK 80 
DEF 100
SPA 30 
SPD 30 
SPE 20 
Level 1 : Tackle
Level 1 : Defense Curl
Level 4 : Mud Sport
Level 6 : Rock Polish
Level 10: Rollout
Level 12: Magnitude
Level 16: Rock Throw
Level 18: Smack Down
Level 22: Bulldoze
Level 24: Self-Destruct
Level 28: Stealth Rock
Level 30: Rock Blast
Level 34: Earthquake
Level 36: Explosion
Level 40: Double-Edge
Level 42: Stone Edge
Egg Moves:
 - Mega Punch
 - Block
 - Hammer Arm
 - Flail
 - Curse
 - Focus Punch
 - Rock Climb
 - Endure
 - Autotomize
 - Wide Guard

075 Graveler -> Golem
HP  55 
ATK 95 
DEF 115
SPA 45 
SPD 45 
SPE 35 
Level 1 : Tackle
Level 1 : Defense Curl
Level 1 : Mud Sport
Level 1 : Rock Polish
Level 4 : Mud Sport
Level 6 : Rock Polish
Level 10: Rollout
Level 12: Magnitude
Level 16: Rock Throw
Level 18: Smack Down
Level 22: Bulldoze
Level 24: Self-Destruct
Level 30: Stealth Rock
Level 34: Rock Blast
Level 40: Earthquake
Level 44: Explosion
Level 50: Double-Edge
Level 54: Stone Edge

076 Golem ->  (no evolution)
HP  80 
ATK 120
DEF 130
SPA 55 
SPD 65 
SPE 45 
Level 1 : Heavy Slam
Level 1 : Tackle
Level 1 : Defense Curl
Level 1 : Mud Sport
Level 1 : Rock Polish
Level 4 : Mud Sport
Level 6 : Rock Polish
Level 10: Steamroller
Level 12: Magnitude
Level 16: Rock Throw
Level 18: Smack Down
Level 22: Bulldoze
Level 24: Self-Destruct
Level 30: Stealth Rock
Level 34: Rock Blast
Level 40: Earthquake
Level 44: Explosion
Level 50: Double-Edge
Level 54: Stone Edge
Level 60: Heavy Slam

077 Ponyta -> Rapidash
HP  50 
ATK 85 
DEF 55 
SPA 65 
SPD 65 
SPE 90 
Level 1 : Growl
Level 1 : Tackle
Level 4 : Tail Whip
Level 9 : Ember
Level 13: Flame Wheel
Level 17: Stomp
Level 21: Flame Charge
Level 25: Fire Spin
Level 29: Take Down
Level 33: Inferno
Level 37: Agility
Level 41: Fire Blast
Level 45: Bounce
Level 49: Flare Blitz
Egg Moves:
 - Flame Wheel
 - Thrash
 - Double Kick
 - Hypnosis
 - Charm
 - Double-Edge
 - Horn Drill
 - Morning Sun
 - Low Kick
 - Captivate
 - Ally Switch

078 Rapidash ->  (no evolution)
HP  65 
ATK 100
DEF 70 
SPA 80 
SPD 80 
SPE 105
Level 1 : Poison Jab
Level 1 : Megahorn
Level 1 : Growl
Level 1 : Quick Attack
Level 1 : Tail Whip
Level 1 : Ember
Level 4 : Tail Whip
Level 9 : Ember
Level 13: Flame Wheel
Level 17: Stomp
Level 21: Flame Charge
Level 25: Fire Spin
Level 29: Take Down
Level 33: Inferno
Level 37: Agility
Level 40: Fury Attack
Level 41: Fire Blast
Level 45: Bounce
Level 49: Flare Blitz

079 Slowpoke -> Slowbro
HP  90 
ATK 65 
DEF 65 
SPA 40 
SPD 40 
SPE 15 
Level 1 : Curse
Level 1 : Yawn
Level 1 : Tackle
Level 5 : Growl
Level 9 : Water Gun
Level 14: Confusion
Level 19: Disable
Level 23: Headbutt
Level 28: Water Pulse
Level 32: Zen Headbutt
Level 36: Slack Off
Level 41: Amnesia
Level 45: Psychic
Level 49: Rain Dance
Level 54: Psych Up
Level 58: Heal Pulse
Egg Moves:
 - Belly Drum
 - Future Sight
 - Stomp
 - Mud Sport
 - Sleep Talk
 - Snore
 - Me First
 - Block
 - Zen Headbutt
 - Wonder Room
 - Belch

080 Slowbro ->  (no evolution)
HP  95 
ATK 75 
DEF 110
SPA 100
SPD 80 
SPE 30 
Level 1 : Heal Pulse
Level 1 : Curse
Level 1 : Yawn
Level 1 : Tackle
Level 1 : Growl
Level 5 : Growl
Level 9 : Water Gun
Level 14: Confusion
Level 19: Disable
Level 23: Headbutt
Level 28: Water Pulse
Level 32: Zen Headbutt
Level 36: Slack Off
Level 37: Withdraw
Level 43: Amnesia
Level 49: Psychic
Level 55: Rain Dance
Level 62: Psych Up
Level 68: Heal Pulse

081 Magnemite -> Magneton
HP  25 
ATK 35 
DEF 70 
SPA 95 
SPD 55 
SPE 45 
Level 1 : Tackle
Level 5 : Supersonic
Level 7 : Thunder Shock
Level 11: Sonic Boom
Level 13: Thunder Wave
Level 17: Magnet Bomb
Level 19: Spark
Level 23: Mirror Shot
Level 25: Metal Sound
Level 29: Electro Ball
Level 31: Flash Cannon
Level 35: Screech
Level 37: Discharge
Level 41: Lock-On
Level 43: Magnet Rise
Level 47: Gyro Ball
Level 49: Zap Cannon

082 Magneton -> Magnezone
HP  50 
ATK 60 
DEF 95 
SPA 120
SPD 70 
SPE 70 
Level 1 : Zap Cannon
Level 1 : Electric Terrain
Level 1 : Tackle
Level 1 : Supersonic
Level 1 : Thunder Shock
Level 1 : Sonic Boom
Level 5 : Supersonic
Level 7 : Thunder Shock
Level 11: Sonic Boom
Level 13: Thunder Wave
Level 17: Magnet Bomb
Level 19: Spark
Level 23: Mirror Shot
Level 25: Metal Sound
Level 29: Electro Ball
Level 30: Tri Attack
Level 33: Flash Cannon
Level 39: Screech
Level 43: Discharge
Level 49: Lock-On
Level 53: Magnet Rise
Level 59: Gyro Ball
Level 63: Zap Cannon

083 Farfetch’d ->  (no evolution)
HP  52 
ATK 65 
DEF 55 
SPA 58 
SPD 62 
SPE 60 
Level 1 : Brave Bird
Level 1 : Poison Jab
Level 1 : Peck
Level 1 : Sand Attack
Level 1 : Leer
Level 1 : Fury Cutter
Level 7 : Fury Attack
Level 9 : Aerial Ace
Level 13: Knock Off
Level 19: Slash
Level 21: Air Cutter
Level 25: Swords Dance
Level 31: Agility
Level 33: Night Slash
Level 37: Acrobatics
Level 43: Feint
Level 45: False Swipe
Level 49: Air Slash
Level 55: Brave Bird
Egg Moves:
 - Steel Wing
 - Foresight
 - Mirror Move
 - Gust
 - Quick Attack
 - Flail
 - Feather Dance
 - Curse
 - Covet
 - Mud-Slap
 - Night Slash
 - Leaf Blade
 - Revenge
 - Roost
 - Trump Card
 - Simple Beam

084 Doduo -> Dodrio
HP  35 
ATK 85 
DEF 45 
SPA 35 
SPD 35 
SPE 75 
Level 1 : Peck
Level 1 : Growl
Level 5 : Quick Attack
Level 9 : Rage
Level 13: Fury Attack
Level 17: Pursuit
Level 21: Pluck
Level 25: Double Hit
Level 29: Acupressure
Level 33: Agility
Level 37: Drill Peck
Level 41: Uproar
Level 45: Endeavor
Level 49: Thrash
Egg Moves:
 - Quick Attack
 - Supersonic
 - Haze
 - Feint Attack
 - Flail
 - Endeavor
 - Mirror Move
 - Brave Bird
 - Natural Gift
 - Assurance

085 Dodrio ->  (no evolution)
HP  60 
ATK 110
DEF 70 
SPA 60 
SPD 60 
SPE 100
Level 1 : Peck
Level 1 : Growl
Level 1 : Quick Attack
Level 1 : Rage
Level 5 : Quick Attack
Level 9 : Rage
Level 13: Fury Attack
Level 17: Pursuit
Level 21: Pluck
Level 25: Tri Attack
Level 29: Acupressure
Level 35: Agility
Level 41: Drill Peck
Level 47: Uproar
Level 53: Endeavor
Level 59: Thrash

086 Seel -> Dewgong
HP  65 
ATK 45 
DEF 55 
SPA 45 
SPD 70 
SPE 45 
Level 1 : Headbutt
Level 3 : Growl
Level 7 : Water Sport
Level 11: Icy Wind
Level 13: Encore
Level 17: Ice Shard
Level 21: Rest
Level 23: Aqua Ring
Level 27: Aurora Beam
Level 31: Aqua Jet
Level 33: Brine
Level 37: Take Down
Level 41: Dive
Level 43: Aqua Tail
Level 47: Ice Beam
Level 51: Safeguard
Level 53: Hail
Egg Moves:
 - Lick
 - Perish Song
 - Disable
 - Horn Drill
 - Slam
 - Encore
 - Fake Out
 - Icicle Spear
 - Signal Beam
 - Stockpile
 - Swallow
 - Spit Up
 - Water Pulse
 - Iron Tail
 - Sleep Talk
 - Belch
 - Entrainment

087 Dewgong ->  (no evolution)
HP  90 
ATK 70 
DEF 80 
SPA 70 
SPD 95 
SPE 70 
Level 1 : Headbutt
Level 1 : Growl
Level 1 : Signal Beam
Level 1 : Icy Wind
Level 3 : Growl
Level 7 : Signal Beam
Level 11: Icy Wind
Level 13: Encore
Level 17: Ice Shard
Level 21: Rest
Level 23: Aqua Ring
Level 27: Aurora Beam
Level 31: Aqua Jet
Level 33: Brine
Level 34: Sheer Cold
