Randomizer Version: 4.6.1-HAL
Random Seed: 175071936159280
Settings String: 322AAgEAQHvAfIB9QEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBgAyAAIAE1Bva2Vtb24gV2hpdGUgMiAoVSl3GC6b48M4ig==

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
Level 80: Hyper Beam
Level 90: Perish Song
Level 100: Judgment

494 Victini ->  (no evolution)
HP  100
ATK 100
DEF 100
SPA 100
SPD 100
SPE 100
Level 1 : Searing Shot
Level 1 : Focus Energy
Level 1 : Confusion
Level 1 : Incinerate
Level 1 : Quick Attack
Level 9 : Endure
Level 17: Headbutt
Level 25: Flame Charge
Level 33: Reversal
Level 41: Flame Burst
Level 49: Zen Headbutt
Level 57: Inferno
Level 65: Double-Edge
Level 73: Flare Blitz
Level 81: Final Gambit
Level 89: Stored Power
Level 97: Overheat

495 Snivy -> Servine
HP  45 
ATK 45 
DEF 55 
SPA 45 
SPD 55 
SPE 63 
Level 1 : Tackle
Level 4 : Leer
Level 7 : Vine Whip
Level 10: Wrap
Level 13: Growth
Level 16: Leaf Tornado
Level 19: Leech Seed
Level 22: Mega Drain
Level 25: Slam
Level 28: Leaf Blade
Level 31: Coil
Level 34: Giga Drain
Level 37: Wring Out
Level 40: Gastro Acid
Level 43: Leaf Storm
Egg Moves:
 - Captivate
 - Natural Gift
 - Glare
 - Iron Tail
 - Magical Leaf
 - Sweet Scent
 - Mirror Coat
 - Pursuit
 - Mean Look
 - Twister

496 Servine -> Serperior
HP  60 
ATK 60 
DEF 75 
SPA 60 
SPD 75 
SPE 83 
Level 1 : Tackle
Level 1 : Leer
Level 1 : Vine Whip
Level 1 : Wrap
Level 4 : Leer
Level 7 : Vine Whip
Level 10: Wrap
Level 13: Growth
Level 16: Leaf Tornado
Level 20: Leech Seed
Level 24: Mega Drain
Level 28: Slam
Level 32: Leaf Blade
Level 36: Coil
Level 40: Giga Drain
Level 44: Wring Out
Level 48: Gastro Acid
Level 52: Leaf Storm

497 Serperior ->  (no evolution)
HP  75 
ATK 75 
DEF 95 
SPA 75 
SPD 95 
SPE 113
Level 1 : Tackle
Level 1 : Leer
Level 1 : Vine Whip
Level 1 : Wrap
Level 4 : Leer
Level 7 : Vine Whip
Level 10: Wrap
Level 13: Growth
Level 16: Leaf Tornado
Level 20: Leech Seed
Level 24: Mega Drain
Level 28: Slam
Level 32: Leaf Blade
Level 38: Coil
Level 44: Giga Drain
Level 50: Wring Out
Level 56: Gastro Acid
Level 62: Leaf Storm

498 Tepig -> Pignite
HP  65 
ATK 63 
DEF 45 
SPA 45 
SPD 45 
SPE 45 
Level 1 : Tackle
Level 3 : Tail Whip
Level 7 : Ember
Level 9 : Odor Sleuth
Level 13: Defense Curl
Level 15: Flame Charge
Level 19: Smog
Level 21: Rollout
Level 25: Take Down
Level 27: Heat Crash
Level 31: Assurance
Level 33: Flamethrower
Level 37: Head Smash
Level 39: Roar
Level 43: Flare Blitz
Egg Moves:
 - Covet
 - Body Slam
 - Thrash
 - Magnitude
 - Superpower
 - Curse
 - Endeavor
 - Yawn
 - Sleep Talk
 - Heavy Slam

499 Pignite -> Emboar
HP  90 
ATK 93 
DEF 55 
SPA 70 
SPD 55 
SPE 55 
Level 1 : Tackle
Level 1 : Tail Whip
Level 1 : Ember
Level 1 : Odor Sleuth
Level 3 : Tail Whip
Level 7 : Ember
Level 9 : Odor Sleuth
Level 13: Defense Curl
Level 15: Flame Charge
Level 17: Arm Thrust
Level 20: Smog
Level 23: Rollout
Level 28: Take Down
Level 31: Heat Crash
Level 36: Assurance
Level 39: Flamethrower
Level 44: Head Smash
Level 47: Roar
Level 52: Flare Blitz

500 Emboar ->  (no evolution)
HP  110
ATK 123
DEF 65 
SPA 100
SPD 65 
SPE 65 
Level 1 : Hammer Arm
Level 1 : Tackle
Level 1 : Tail Whip
Level 1 : Ember
Level 1 : Odor Sleuth
Level 3 : Tail Whip
Level 7 : Ember
Level 9 : Odor Sleuth
Level 13: Defense Curl
Level 15: Flame Charge
Level 17: Arm Thrust
Level 20: Smog
Level 23: Rollout
Level 28: Take Down
Level 31: Heat Crash
Level 38: Assurance
Level 43: Flamethrower
Level 50: Head Smash
Level 55: Roar
Level 62: Flare Blitz

501 Oshawott -> Dewott
HP  55 
ATK 55 
DEF 45 
SPA 63 
SPD 45 
SPE 45 
Level 1 : Tackle
Level 5 : Tail Whip
Level 7 : Water Gun
Level 11: Water Sport
Level 13: Focus Energy
Level 17: Razor Shell
Level 19: Fury Cutter
Level 23: Water Pulse
Level 25: Revenge
Level 29: Aqua Jet
Level 31: Encore
Level 35: Aqua Tail
Level 37: Retaliate
Level 41: Swords Dance
Level 43: Hydro Pump
Egg Moves:
 - Copycat
 - Detect
 - Air Slash
 - Assurance
 - Brine
 - Night Slash
 - Trump Card
 - Screech

502 Dewott -> Samurott
HP  75 
ATK 75 
DEF 60 
SPA 83 
SPD 60 
SPE 60 
Level 1 : Tackle
Level 1 : Tail Whip
Level 1 : Water Gun
Level 1 : Water Sport
Level 5 : Tail Whip
Level 7 : Water Gun
Level 11: Water Sport
Level 13: Focus Energy
Level 17: Razor Shell
Level 20: Fury Cutter
Level 25: Water Pulse
Level 28: Revenge
Level 33: Aqua Jet
Level 36: Encore
Level 41: Aqua Tail
Level 44: Retaliate
Level 49: Swords Dance
Level 52: Hydro Pump

503 Samurott ->  (no evolution)
HP  95 
ATK 100
DEF 85 
SPA 108
SPD 70 
SPE 70 
Level 1 : Megahorn
Level 1 : Tackle
Level 1 : Tail Whip
Level 1 : Water Gun
Level 1 : Water Sport
Level 5 : Tail Whip
Level 7 : Water Gun
Level 11: Water Sport
Level 13: Focus Energy
Level 17: Razor Shell
Level 20: Fury Cutter
Level 25: Water Pulse
Level 28: Revenge
Level 33: Aqua Jet
Level 36: Slash
Level 38: Encore
Level 45: Aqua Tail
Level 50: Retaliate
Level 57: Swords Dance
Level 62: Hydro Pump

504 Patrat -> Watchog
HP  45 
ATK 55 
DEF 39 
SPA 35 
SPD 39 
SPE 42 
Level 1 : Tackle
Level 3 : Leer
Level 6 : Bite
Level 8 : Bide
Level 11: Detect
Level 13: Sand-Attack
Level 16: Crunch
Level 18: Hypnosis
Level 21: Super Fang
Level 23: After You
Level 26: Work Up
Level 28: Hyper Fang
Level 31: Mean Look
Level 33: Baton Pass
Level 36: Slam
Egg Moves:
 - Foresight
 - Iron Tail
 - Screech
 - Assurance
 - Pursuit
 - Revenge
 - Flail

505 Watchog ->  (no evolution)
HP  60 
ATK 85 
DEF 69 
SPA 60 
SPD 69 
SPE 77 
Level 1 : Tackle
Level 1 : Leer
Level 1 : Bite
Level 1 : Low Kick
Level 3 : Leer
Level 6 : Bite
Level 8 : Bide
Level 11: Detect
Level 13: Sand-Attack
Level 16: Crunch
Level 18: Hypnosis
Level 20: Confuse Ray
Level 22: Super Fang
Level 25: After You
Level 29: Psych Up
Level 32: Hyper Fang
Level 36: Mean Look
Level 39: Baton Pass
Level 43: Slam

506 Lillipup -> Herdier
HP  45 
ATK 60 
DEF 45 
SPA 25 
SPD 45 
SPE 55 
Level 1 : Leer
Level 1 : Tackle
Level 5 : Odor Sleuth
Level 8 : Bite
Level 12: Helping Hand
Level 15: Take Down
Level 19: Work Up
Level 22: Crunch
Level 26: Roar
Level 29: Retaliate
Level 33: Reversal
Level 36: Last Resort
Level 40: Giga Impact
Egg Moves:
 - Howl
 - Sand-Attack
 - Mud-Slap
 - Lick
 - Charm
 - Endure
 - Yawn
 - Pursuit
 - Fire Fang
 - Thunder Fang
 - Ice Fang

507 Herdier -> Stoutland
HP  65 
ATK 80 
DEF 65 
SPA 35 
SPD 65 
SPE 60 
Level 1 : Leer
Level 1 : Tackle
Level 1 : Odor Sleuth
Level 1 : Bite
Level 5 : Odor Sleuth
Level 8 : Bite
Level 12: Helping Hand
Level 15: Take Down
Level 20: Work Up
Level 24: Crunch
Level 29: Roar
Level 33: Retaliate
Level 38: Reversal
Level 42: Last Resort
Level 47: Giga Impact

508 Stoutland ->  (no evolution)
HP  85 
ATK 100
DEF 90 
SPA 45 
SPD 90 
SPE 80 
Level 1 : Ice Fang
Level 1 : Fire Fang
Level 1 : Thunder Fang
Level 1 : Leer
Level 1 : Tackle
Level 1 : Odor Sleuth
Level 1 : Bite
Level 5 : Odor Sleuth
Level 8 : Bite
Level 12: Helping Hand
Level 15: Take Down
Level 20: Work Up
Level 24: Crunch
Level 29: Roar
Level 36: Retaliate
Level 42: Reversal
Level 51: Last Resort
Level 59: Giga Impact

509 Purrloin -> Liepard
HP  41 
ATK 50 
DEF 37 
SPA 50 
SPD 37 
SPE 66 
Level 1 : Scratch
Level 3 : Growl
Level 6 : Assist
Level 10: Sand-Attack
Level 12: Fury Swipes
Level 15: Pursuit
Level 19: Torment
Level 21: Fake Out
Level 24: Hone Claws
Level 28: Assurance
Level 30: Slash
Level 33: Captivate
Level 37: Night Slash
Level 39: Snatch
Level 42: Nasty Plot
Level 46: Sucker Punch
Egg Moves:
 - Pay Day
 - Foul Play
 - Faint Attack
 - Fake Tears
 - Charm
 - Encore
 - Yawn
 - Covet

510 Liepard ->  (no evolution)
HP  64 
ATK 88 
DEF 50 
SPA 88 
SPD 50 
SPE 106
Level 1 : Scratch
Level 1 : Growl
Level 1 : Assist
Level 1 : Sand-Attack
Level 3 : Growl
Level 6 : Assist
Level 10: Sand-Attack
Level 12: Fury Swipes
Level 15: Pursuit
Level 19: Torment
Level 22: Fake Out
Level 26: Hone Claws
Level 31: Assurance
Level 34: Slash
Level 38: Taunt
Level 43: Night Slash
Level 47: Snatch
Level 50: Nasty Plot
Level 55: Sucker Punch

511 Pansage -> Simisage
HP  50 
ATK 53 
DEF 48 
SPA 53 
SPD 48 
SPE 64 
Level 1 : Scratch
Level 4 : Leer
Level 7 : Lick
Level 10: Vine Whip
Level 13: Fury Swipes
Level 16: Leech Seed
Level 19: Bite
Level 22: Seed Bomb
Level 25: Torment
Level 28: Fling
Level 31: Acrobatics
Level 34: Grass Knot
Level 37: Recycle
Level 40: Natural Gift
Level 43: Crunch
Egg Moves:
 - Covet
 - Low Kick
 - Tickle
 - Nasty Plot
 - Role Play
 - Astonish
 - GrassWhistle
 - Magical Leaf
 - Bullet Seed
 - Leaf Storm

512 Simisage ->  (no evolution)
HP  75 
ATK 98 
DEF 63 
SPA 98 
SPD 63 
SPE 101
Level 1 : Leer
Level 1 : Lick
Level 1 : Fury Swipes
Level 1 : Seed Bomb

513 Pansear -> Simisear
HP  50 
ATK 53 
DEF 48 
SPA 53 
SPD 48 
SPE 64 
Level 1 : Scratch
Level 4 : Leer
Level 7 : Lick
Level 10: Incinerate
Level 13: Fury Swipes
Level 16: Yawn
Level 19: Bite
Level 22: Flame Burst
Level 25: Amnesia
Level 28: Fling
Level 31: Acrobatics
Level 34: Fire Blast
Level 37: Recycle
Level 40: Natural Gift
Level 43: Crunch
Egg Moves:
 - Covet
 - Low Kick
 - Tickle
 - Nasty Plot
 - Role Play
 - Astonish
 - Sleep Talk
 - Fire Spin
 - Fire Punch
 - Heat Wave

514 Simisear ->  (no evolution)
HP  75 
ATK 98 
DEF 63 
SPA 98 
SPD 63 
SPE 101
Level 1 : Leer
Level 1 : Lick
Level 1 : Fury Swipes
Level 1 : Flame Burst

515 Panpour -> Simipour
HP  50 
ATK 53 
DEF 48 
SPA 53 
SPD 48 
SPE 64 
Level 1 : Scratch
Level 4 : Leer
Level 7 : Lick
Level 10: Water Gun
Level 13: Fury Swipes
Level 16: Water Sport
Level 19: Bite
Level 22: Scald
Level 25: Taunt
Level 28: Fling
Level 31: Acrobatics
Level 34: Brine
Level 37: Recycle
Level 40: Natural Gift
Level 43: Crunch
Egg Moves:
 - Covet
 - Low Kick
 - Tickle
 - Nasty Plot
 - Role Play
 - Astonish
 - Aqua Ring
 - Aqua Tail
 - Mud Sport
 - Hydro Pump

516 Simipour ->  (no evolution)
HP  75 
ATK 98 
DEF 63 
SPA 98 
SPD 63 
SPE 101
Level 1 : Leer
Level 1 : Lick
Level 1 : Fury Swipes
Level 1 : Scald

517 Munna -> Musharna
HP  76 
ATK 25 
DEF 45 
SPA 67 
SPD 55 
SPE 24 
Level 1 : Psywave
Level 1 : Defense Curl
Level 5 : Lucky Chant
Level 7 : Yawn
Level 11: Psybeam
Level 13: Imprison
Level 17: Moonlight
Level 19: Hypnosis
Level 23: Zen Headbutt
Level 25: Synchronoise
Level 29: Nightmare
Level 31: Future Sight
Level 35: Calm Mind
Level 37: Psychic
Level 41: Dream Eater
Level 43: Telekinesis
Level 47: Stored Power
Egg Moves:
 - Sleep Talk
 - Secret Power
 - Barrier
 - Magic Coat
 - Helping Hand
 - Baton Pass
 - Swift
 - Curse
 - SonicBoom

518 Musharna ->  (no evolution)
HP  116
ATK 55 
DEF 85 
SPA 107
SPD 95 
SPE 29 
Level 1 : Defense Curl
Level 1 : Lucky Chant
Level 1 : Psybeam
Level 1 : Hypnosis

519 Pidove -> Tranquill
HP  50 
ATK 55 
DEF 50 
SPA 36 
SPD 30 
SPE 43 
Level 1 : Gust
Level 4 : Growl
Level 8 : Leer
Level 11: Quick Attack
Level 15: Air Cutter
Level 18: Roost
Level 22: Detect
Level 25: Taunt
Level 29: Air Slash
Level 32: Razor Wind
Level 36: FeatherDance
Level 39: Swagger
Level 43: Facade
Level 46: Tailwind
Level 50: Sky Attack
Egg Moves:
 - Steel Wing
 - Hypnosis
 - Uproar
 - Bestow
 - Wish
 - Morning Sun
 - Lucky Chant

520 Tranquill -> Unfezant
HP  62 
ATK 77 
DEF 62 
SPA 50 
SPD 42 
SPE 65 
Level 1 : Gust
Level 1 : Growl
Level 1 : Leer
Level 1 : Quick Attack
Level 4 : Growl
Level 8 : Leer
Level 11: Quick Attack
Level 15: Air Cutter
Level 18: Roost
Level 23: Detect
Level 27: Taunt
Level 32: Air Slash
Level 36: Razor Wind
Level 41: FeatherDance
Level 45: Swagger
Level 50: Facade
Level 54: Tailwind
Level 59: Sky Attack

521 Unfezant ->  (no evolution)
HP  80 
ATK 105
DEF 80 
SPA 65 
SPD 55 
SPE 93 
Level 1 : Gust
Level 1 : Growl
Level 1 : Leer
Level 1 : Quick Attack
Level 4 : Growl
Level 8 : Leer
Level 11: Quick Attack
Level 15: Air Cutter
Level 18: Roost
Level 23: Detect
Level 27: Taunt
Level 33: Air Slash
Level 38: Razor Wind
Level 44: FeatherDance
Level 49: Swagger
Level 55: Facade
Level 60: Tailwind
Level 66: Sky Attack

522 Blitzle -> Zebstrika
HP  45 
ATK 60 
DEF 32 
SPA 50 
SPD 32 
SPE 76 
Level 1 : Quick Attack
Level 4 : Tail Whip
Level 8 : Charge
Level 11: Shock Wave
Level 15: Thunder Wave
Level 18: Flame Charge
Level 22: Pursuit
Level 25: Spark
Level 29: Stomp
Level 32: Discharge
Level 36: Agility
Level 39: Wild Charge
Level 43: Thrash
Egg Moves:
 - Me First
 - Take Down
 - Sand-Attack
 - Double Kick
 - Screech
 - Rage
 - Endure
 - Double-Edge
 - Shock Wave

523 Zebstrika ->  (no evolution)
HP  75 
ATK 100
DEF 63 
SPA 80 
SPD 63 
SPE 116
Level 1 : Quick Attack
Level 1 : Tail Whip
Level 1 : Charge
Level 1 : Thunder Wave
Level 4 : Tail Whip
Level 8 : Charge
Level 11: Shock Wave
Level 15: Thunder Wave
Level 18: Flame Charge
Level 22: Pursuit
Level 25: Spark
Level 31: Stomp
Level 36: Discharge
Level 42: Agility
Level 47: Wild Charge
Level 53: Thrash

524 Roggenrola -> Boldore
HP  55 
ATK 75 
DEF 85 
SPA 25 
SPD 25 
SPE 15 
Level 1 : Tackle
Level 4 : Harden
Level 7 : Sand-Attack
Level 10: Headbutt
Level 14: Rock Blast
Level 17: Mud-Slap
Level 20: Iron Defense
Level 23: Smack Down
Level 27: Rock Slide
Level 30: Stealth Rock
Level 33: Sandstorm
Level 36: Stone Edge
Level 40: Explosion
Egg Moves:
 - Magnitude
 - Curse
 - Autotomize
 - Rock Tomb
 - Lock-On
 - Heavy Slam
 - Take Down
 - Gravity

525 Boldore -> Gigalith
HP  70 
ATK 105
DEF 105
SPA 50 
SPD 40 
SPE 20 
Level 1 : Tackle
Level 1 : Harden
Level 1 : Sand-Attack
Level 1 : Headbutt
Level 4 : Harden
Level 7 : Sand-Attack
Level 10: Headbutt
Level 14: Rock Blast
Level 17: Mud-Slap
Level 20: Iron Defense
Level 23: Smack Down
Level 25: Power Gem
Level 30: Rock Slide
Level 36: Stealth Rock
Level 42: Sandstorm
Level 48: Stone Edge
Level 55: Explosion

526 Gigalith ->  (no evolution)
HP  85 
ATK 135
DEF 130
SPA 60 
SPD 70 
SPE 25 
Level 1 : Tackle
Level 1 : Harden
Level 1 : Sand-Attack
Level 1 : Headbutt
Level 4 : Harden
Level 7 : Sand-Attack
Level 10: Headbutt
Level 14: Rock Blast
Level 17: Mud-Slap
Level 20: Iron Defense
Level 23: Smack Down
Level 25: Power Gem
Level 30: Rock Slide
Level 36: Stealth Rock
Level 42: Sandstorm
Level 48: Stone Edge
Level 55: Explosion

527 Woobat -> Swoobat
HP  55 
ATK 45 
DEF 43 
SPA 55 
SPD 43 
SPE 72 
Level 1 : Confusion
Level 4 : Odor Sleuth
Level 8 : Gust
Level 12: Assurance
Level 15: Heart Stamp
Level 19: Imprison
Level 21: Air Cutter
Level 25: Attract
Level 29: Amnesia
Level 29: Calm Mind
Level 32: Air Slash
Level 36: Future Sight
Level 41: Psychic
Level 47: Endeavor
Egg Moves:
 - Charm
 - Knock Off
 - Fake Tears
 - Supersonic
 - Synchronoise
 - Stored Power
 - Roost
 - Flatter
 - Helping Hand

528 Swoobat ->  (no evolution)
HP  67 
ATK 57 
DEF 55 
SPA 77 
SPD 55 
SPE 114
Level 1 : Confusion
Level 1 : Odor Sleuth
Level 1 : Gust
Level 1 : Assurance
Level 4 : Odor Sleuth
Level 8 : Gust
Level 12: Assurance
Level 15: Heart Stamp
Level 19: Imprison
Level 21: Air Cutter
Level 25: Attract
Level 29: Amnesia
Level 29: Calm Mind
Level 32: Air Slash
Level 36: Future Sight
Level 41: Psychic
Level 47: Endeavor

529 Drilbur -> Excadrill
HP  60 
ATK 85 
DEF 40 
SPA 30 
SPD 45 
SPE 68 
Level 1 : Scratch
Level 1 : Mud Sport
Level 5 : Rapid Spin
Level 8 : Mud-Slap
Level 12: Fury Swipes
Level 15: Metal Claw
Level 19: Dig
Level 22: Hone Claws
Level 26: Slash
Level 29: Rock Slide
Level 33: Earthquake
Level 36: Swords Dance
Level 40: Sandstorm
Level 43: Drill Run
Level 47: Fissure
Egg Moves:
 - Iron Defense
 - Rapid Spin
 - Earth Power
 - Crush Claw
 - Metal Sound
 - Submission
 - Skull Bash
 - Rock Climb

530 Excadrill ->  (no evolution)
HP  110
ATK 135
DEF 60 
SPA 50 
SPD 65 
SPE 88 
Level 1 : Scratch
Level 1 : Mud Sport
Level 1 : Rapid Spin
Level 1 : Mud-Slap
Level 5 : Rapid Spin
Level 8 : Mud-Slap
Level 12: Fury Swipes
Level 15: Metal Claw
Level 19: Dig
Level 22: Hone Claws
Level 26: Slash
Level 29: Rock Slide
Level 31: Horn Drill
Level 36: Earthquake
Level 42: Swords Dance
Level 49: Sandstorm
Level 55: Drill Run
Level 62: Fissure

531 Audino ->  (no evolution)
HP  103
ATK 60 
DEF 86 
SPA 60 
SPD 86 
SPE 50 
Level 1 : Pound
Level 1 : Growl
Level 1 : Helping Hand
Level 5 : Refresh
Level 10: DoubleSlap
Level 15: Attract
Level 20: Secret Power
Level 25: Entrainment
Level 30: Take Down
Level 35: Heal Pulse
Level 40: After You
Level 45: Simple Beam
Level 50: Double-Edge
Level 55: Last Resort
Egg Moves:
 - Wish
 - Heal Bell
 - Lucky Chant
 - Encore
 - Bestow
 - Sweet Kiss
 - Yawn
 - Sleep Talk
 - Healing Wish
 - Amnesia

532 Timburr -> Gurdurr
HP  75 
ATK 80 
DEF 55 
SPA 25 
SPD 35 
SPE 35 
Level 1 : Pound
Level 1 : Leer
Level 4 : Focus Energy
Level 8 : Bide
Level 12: Low Kick
Level 16: Rock Throw
Level 20: Wake-Up Slap
Level 24: Chip Away
Level 28: Bulk Up
Level 31: Rock Slide
Level 34: DynamicPunch
Level 37: Scary Face
Level 40: Hammer Arm
Level 43: Stone Edge
Level 46: Focus Punch
Level 49: Superpower
Egg Moves:
 - Drain Punch
 - Endure
 - Counter
 - Comet Punch
 - Foresight
 - SmellingSalt
 - Detect
 - Wide Guard
 - Force Palm
 - Reversal
 - Mach Punch

533 Gurdurr -> Conkeldurr
HP  85 
ATK 105
DEF 85 
SPA 40 
SPD 50 
SPE 40 
Level 1 : Pound
Level 1 : Leer
Level 1 : Focus Energy
Level 1 : Bide
Level 4 : Focus Energy
Level 8 : Bide
Level 12: Low Kick
Level 16: Rock Throw
Level 20: Wake-Up Slap
Level 24: Chip Away
Level 29: Bulk Up
Level 33: Rock Slide
Level 37: DynamicPunch
Level 41: Scary Face
Level 45: Hammer Arm
Level 49: Stone Edge
Level 53: Focus Punch
Level 57: Superpower

534 Conkeldurr ->  (no evolution)
HP  105
ATK 140
DEF 95 
SPA 55 
SPD 65 
SPE 45 
Level 1 : Pound
Level 1 : Leer
Level 1 : Focus Energy
Level 1 : Bide
Level 4 : Focus Energy
Level 8 : Bide
Level 12: Low Kick
Level 16: Rock Throw
Level 20: Wake-Up Slap
Level 24: Chip Away
Level 29: Bulk Up
Level 33: Rock Slide
Level 37: DynamicPunch
Level 41: Scary Face
Level 45: Hammer Arm
Level 49: Stone Edge
Level 53: Focus Punch
Level 57: Superpower

535 Tympole -> Palpitoad
HP  50 
ATK 50 
DEF 40 
SPA 50 
SPD 40 
SPE 64 
Level 1 : Bubble
Level 1 : Growl
Level 5 : Supersonic
Level 9 : Round
Level 12: BubbleBeam
Level 16: Mud Shot
Level 20: Aqua Ring
Level 23: Uproar
Level 27: Muddy Water
Level 31: Rain Dance
Level 34: Flail
Level 38: Echoed Voice
Level 42: Hydro Pump
Level 45: Hyper Voice
Egg Moves:
 - Water Pulse
 - Refresh
 - Mud Sport
 - Mud Bomb
 - Sleep Talk
 - Snore
 - Mist
 - Earth Power

536 Palpitoad -> Seismitoad
HP  75 
ATK 65 
DEF 55 
SPA 65 
SPD 55 
SPE 69 
Level 1 : Bubble
Level 1 : Growl
Level 1 : Supersonic
Level 1 : Round
Level 5 : Supersonic
Level 9 : Round
Level 12: BubbleBeam
Level 16: Mud Shot
Level 20: Aqua Ring
Level 23: Uproar
Level 28: Muddy Water
Level 33: Rain Dance
Level 37: Flail
Level 42: Echoed Voice
Level 47: Hydro Pump
Level 51: Hyper Voice

537 Seismitoad ->  (no evolution)
HP  105
ATK 85 
DEF 75 
SPA 85 
SPD 75 
SPE 74 
Level 1 : Bubble
Level 1 : Growl
Level 1 : Supersonic
Level 1 : Round
Level 5 : Supersonic
Level 9 : Round
Level 12: BubbleBeam
Level 16: Mud Shot
Level 20: Aqua Ring
Level 23: Uproar
Level 28: Muddy Water
Level 33: Rain Dance
Level 36: Acid
Level 39: Flail
Level 44: Drain Punch
Level 49: Echoed Voice
Level 53: Hydro Pump
Level 59: Hyper Voice

538 Throh ->  (no evolution)
HP  120
ATK 100
DEF 85 
SPA 30 
SPD 85 
SPE 45 
Level 1 : Bind
Level 1 : Leer
Level 5 : Bide
Level 9 : Focus Energy
Level 13: Seismic Toss
Level 17: Vital Throw
Level 21: Revenge
Level 25: Storm Throw
Level 29: Body Slam
Level 33: Bulk Up
Level 37: Circle Throw
Level 41: Endure
Level 45: Wide Guard
Level 49: Superpower
Level 53: Reversal

539 Sawk ->  (no evolution)
HP  75 
ATK 125
DEF 75 
SPA 30 
SPD 75 
SPE 85 
Level 1 : Rock Smash
Level 1 : Leer
Level 5 : Bide
Level 9 : Focus Energy
Level 13: Double Kick
Level 17: Low Sweep
Level 21: Counter
Level 25: Karate Chop
Level 29: Brick Break
Level 33: Bulk Up
Level 37: Retaliate
Level 41: Endure
Level 45: Quick Guard
Level 49: Close Combat
Level 53: Reversal

540 Sewaddle -> Swadloon
HP  45 
ATK 53 
DEF 70 
SPA 40 
SPD 60 
SPE 42 
Level 1 : Tackle
Level 1 : String Shot
Level 8 : Bug Bite
Level 15: Razor Leaf
Level 22: Struggle Bug
Level 29: Endure
Level 36: Bug Buzz
Level 43: Flail
Egg Moves:
 - Silver Wind
 - Screech
 - Razor Wind
 - Mind Reader
 - Agility
 - Me First
 - Baton Pass
 - Camouflage
 - Air Slash

541 Swadloon -> Leavanny
HP  55 
ATK 63 
DEF 90 
SPA 50 
SPD 80 
SPE 42 
Level 1 : GrassWhistle
Level 1 : Tackle
Level 1 : String Shot
Level 1 : Bug Bite
Level 1 : Razor Leaf
Level 20: Protect

542 Leavanny ->  (no evolution)
HP  75 
ATK 103
DEF 80 
SPA 70 
SPD 70 
SPE 92 
Level 1 : False Swipe
Level 1 : Tackle
Level 1 : String Shot
Level 1 : Bug Bite
Level 1 : Razor Leaf
Level 8 : Bug Bite
Level 15: Razor Leaf
Level 22: Struggle Bug
Level 29: Slash
Level 32: Helping Hand
Level 36: Leaf Blade
Level 39: X-Scissor
Level 43: Entrainment
Level 46: Swords Dance
Level 50: Leaf Storm

543 Venipede -> Whirlipede
HP  30 
ATK 45 
DEF 59 
SPA 30 
SPD 39 
SPE 57 
Level 1 : Defense Curl
Level 1 : Rollout
Level 5 : Poison Sting
Level 8 : Screech
Level 12: Pursuit
Level 15: Protect
Level 19: Poison Tail
Level 22: Bug Bite
Level 26: Venoshock
Level 29: Agility
Level 33: Steamroller
Level 36: Toxic
Level 40: Rock Climb
Level 43: Double-Edge
Egg Moves:
 - Twineedle
 - Pin Missile
 - Toxic Spikes
 - Spikes
 - Take Down
 - Rock Climb

544 Whirlipede -> Scolipede
HP  40 
ATK 55 
DEF 99 
SPA 40 
SPD 79 
SPE 47 
Level 1 : Defense Curl
Level 1 : Rollout
Level 1 : Poison Sting
Level 1 : Screech
Level 5 : Poison Sting
Level 8 : Screech
Level 12: Pursuit
Level 15: Protect
Level 19: Poison Tail
Level 22: Iron Defense
Level 23: Bug Bite
Level 28: Venoshock
Level 32: Agility
Level 37: Steamroller
Level 41: Toxic
Level 46: Rock Climb
Level 50: Double-Edge

545 Scolipede ->  (no evolution)
HP  60 
ATK 90 
DEF 89 
SPA 55 
SPD 69 
SPE 112
Level 1 : Megahorn
Level 1 : Defense Curl
Level 1 : Rollout
Level 1 : Poison Sting
Level 1 : Screech
Level 5 : Poison Sting
Level 8 : Screech
Level 12: Pursuit
Level 15: Protect
Level 19: Poison Tail
Level 23: Bug Bite
Level 28: Venoshock
Level 30: Baton Pass
Level 33: Agility
Level 39: Steamroller
Level 44: Toxic
Level 50: Rock Climb
Level 55: Double-Edge

546 Cottonee -> Whimsicott
HP  40 
ATK 27 
DEF 60 
SPA 37 
SPD 50 
SPE 66 
Level 1 : Absorb
Level 4 : Growth
Level 8 : Leech Seed
Level 10: Stun Spore
Level 13: Mega Drain
Level 17: Cotton Spore
Level 19: Razor Leaf
Level 22: PoisonPowder
Level 26: Giga Drain
Level 28: Charm
Level 31: Helping Hand
Level 35: Energy Ball
Level 37: Cotton Guard
Level 40: Sunny Day
Level 44: Endeavor
Level 46: SolarBeam
Egg Moves:
 - Natural Gift
 - Encore
 - Tickle
 - Fake Tears
 - GrassWhistle
 - Memento
 - Beat Up
 - Switcheroo
 - Worry Seed

547 Whimsicott ->  (no evolution)
HP  60 
ATK 67 
DEF 85 
SPA 77 
SPD 75 
SPE 116
Level 1 : Growth
Level 1 : Leech Seed
