Randomizer Version: 4.6.1-HAL
Random Seed: 220368420090532
Settings String: 322AAgEAQGKAo0CkAIEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIHBwAyAAIACVBva2Vtb24gWSiegyDjwziK

--Randomized Evolutions--
Bulbasaur       -> Ivysaur        
HP  150
ATK 120
DEF 100
SPA 120
SPD 100
SPE 90 
Level 1 : Dragon Breath
Level 1 : Scary Face
Level 6 : Ominous Wind
Level 10: Ancient Power
Level 15: Slash
Level 19: Shadow Sneak
Level 24: Destiny Bond
Level 28: Dragon Claw
Level 33: Earth Power
Level 37: Aura Sphere
Level 42: Shadow Claw
Level 46: Shadow Force
Level 50: Hex

729 Rotom-H ->  (no evolution)
HP  50 
ATK 65 
DEF 107
SPA 105
SPD 107
SPE 86 
Level 1 : Discharge
Level 1 : Charge
Level 1 : Trick
Level 1 : Astonish
Level 1 : Thunder Wave
Level 1 : Thunder Shock
Level 1 : Confuse Ray
Level 8 : Uproar
Level 15: Double Team
Level 22: Shock Wave
Level 29: Ominous Wind
Level 36: Substitute
Level 43: Electro Ball
Level 50: Hex
Level 57: Charge
Level 64: Discharge

730 Rotom-W ->  (no evolution)
HP  50 
ATK 65 
DEF 107
SPA 105
SPD 107
SPE 86 
Level 1 : Discharge
Level 1 : Charge
Level 1 : Trick
Level 1 : Astonish
Level 1 : Thunder Wave
Level 1 : Thunder Shock
Level 1 : Confuse Ray
Level 8 : Uproar
Level 15: Double Team
Level 22: Shock Wave
Level 29: Ominous Wind
Level 36: Substitute
Level 43: Electro Ball
Level 50: Hex
Level 57: Charge
Level 64: Discharge

731 Rotom-Fr ->  (no evolution)
HP  50 
ATK 65 
DEF 107
SPA 105
SPD 107
SPE 86 
Level 1 : Discharge
Level 1 : Charge
Level 1 : Trick
Level 1 : Astonish
Level 1 : Thunder Wave
Level 1 : Thunder Shock
Level 1 : Confuse Ray
Level 8 : Uproar
Level 15: Double Team
Level 22: Shock Wave
Level 29: Ominous Wind
Level 36: Substitute
Level 43: Electro Ball
Level 50: Hex
Level 57: Charge
Level 64: Discharge

732 Rotom-Fa ->  (no evolution)
HP  50 
ATK 65 
DEF 107
SPA 105
SPD 107
SPE 86 
Level 1 : Discharge
Level 1 : Charge
Level 1 : Trick
Level 1 : Astonish
Level 1 : Thunder Wave
Level 1 : Thunder Shock
Level 1 : Confuse Ray
Level 8 : Uproar
Level 15: Double Team
Level 22: Shock Wave
Level 29: Ominous Wind
Level 36: Substitute
Level 43: Electro Ball
Level 50: Hex
Level 57: Charge
Level 64: Discharge

733 Rotom-M ->  (no evolution)
HP  50 
ATK 65 
DEF 107
SPA 105
SPD 107
SPE 86 
Level 1 : Discharge
Level 1 : Charge
Level 1 : Trick
Level 1 : Astonish
Level 1 : Thunder Wave
Level 1 : Thunder Shock
Level 1 : Confuse Ray
Level 8 : Uproar
Level 15: Double Team
Level 22: Shock Wave
Level 29: Ominous Wind
Level 36: Substitute
Level 43: Electro Ball
Level 50: Hex
Level 57: Charge
Level 64: Discharge

734 Castform-F ->  (no evolution)
HP  70 
ATK 70 
DEF 70 
SPA 70 
SPD 70 
SPE 70 
Level 1 : Tackle
Level 10: Water Gun
Level 10: Ember
Level 10: Powder Snow
Level 15: Headbutt
Level 20: Rain Dance
Level 20: Sunny Day
Level 20: Hail
Level 30: Weather Ball
Level 40: Hydro Pump
Level 40: Fire Blast
Level 40: Blizzard

735 Castform-W ->  (no evolution)
HP  70 
ATK 70 
DEF 70 
SPA 70 
SPD 70 
SPE 70 
Level 1 : Tackle
Level 10: Water Gun
Level 10: Ember
Level 10: Powder Snow
Level 15: Headbutt
Level 20: Rain Dance
Level 20: Sunny Day
Level 20: Hail
Level 30: Weather Ball
Level 40: Hydro Pump
Level 40: Fire Blast
Level 40: Blizzard

736 Castform-I ->  (no evolution)
HP  70 
ATK 70 
DEF 70 
SPA 70 
SPD 70 
SPE 70 
Level 1 : Tackle
Level 10: Water Gun
Level 10: Ember
Level 10: Powder Snow
Level 15: Headbutt
Level 20: Rain Dance
Level 20: Sunny Day
Level 20: Hail
Level 30: Weather Ball
Level 40: Hydro Pump
Level 40: Fire Blast
Level 40: Blizzard

737 Basculin-B ->  (no evolution)
HP  70 
ATK 92 
DEF 65 
SPA 80 
SPD 55 
SPE 98 
Level 1 : Thrash
Level 1 : Flail
Level 1 : Tail Whip
Level 1 : Tackle
Level 1 : Water Gun
Level 4 : Uproar
Level 7 : Headbutt
Level 10: Bite
Level 13: Aqua Jet
Level 16: Chip Away
Level 20: Take Down
Level 24: Crunch
Level 28: Aqua Tail
Level 32: Soak
Level 36: Double-Edge
Level 41: Scary Face
Level 46: Flail
Level 50: Final Gambit
Level 56: Thrash

738 Darmanitan-Z ->  (no evolution)
HP  105
ATK 30 
DEF 105
SPA 140
SPD 105
SPE 55 
Level 1 : Tackle
Level 1 : Rollout
Level 1 : Incinerate
Level 1 : Rage
Level 3 : Rollout
Level 6 : Incinerate
Level 9 : Rage
Level 11: Fire Fang
Level 14: Headbutt
Level 17: Swagger
Level 19: Facade
Level 22: Fire Punch
Level 25: Work Up
Level 27: Thrash
Level 30: Belly Drum
Level 33: Flare Blitz
Level 35: Hammer Arm
Level 39: Taunt
Level 47: Superpower
Level 54: Overheat

739 Meloetta-P ->  (no evolution)
HP  100
ATK 128
DEF 90 
SPA 77 
SPD 77 
SPE 128
Level 1 : Round
Level 6 : Quick Attack
Level 11: Confusion
Level 16: Sing
Level 21: Teeter Dance
Level 26: Acrobatics
Level 31: Psybeam
Level 36: Echoed Voice
Level 43: U-turn
Level 50: Wake-Up Slap
Level 57: Psychic
Level 64: Hyper Voice
Level 71: Role Play
Level 78: Close Combat
Level 85: Perish Song

740 Kyurem-W ->  (no evolution)
HP  125
ATK 120
DEF 90 
SPA 170
SPD 100
SPE 95 
Level 1 : Icy Wind
Level 1 : Dragon Rage
Level 8 : Imprison
Level 15: Ancient Power
Level 22: Ice Beam
Level 29: Dragon Breath
Level 36: Slash
Level 43: Fusion Flare
Level 50: Ice Burn
Level 57: Dragon Pulse
Level 64: Imprison
Level 71: Endeavor
Level 78: Blizzard
Level 85: Outrage
Level 92: Hyper Voice

741 Kyurem-B ->  (no evolution)
HP  125
ATK 170
DEF 100
SPA 120
SPD 90 
SPE 95 
Level 1 : Icy Wind
Level 1 : Dragon Rage
Level 8 : Imprison
Level 15: Ancient Power
Level 22: Ice Beam
Level 29: Dragon Breath
Level 36: Slash
Level 43: Fusion Bolt
Level 50: Freeze Shock
Level 57: Dragon Pulse
Level 64: Imprison
Level 71: Endeavor
Level 78: Blizzard
Level 85: Outrage
Level 92: Hyper Voice

742 Tornadus-T ->  (no evolution)
HP  79 
ATK 100
DEF 80 
SPA 110
SPD 90 
SPE 121
Level 1 : Thrash
Level 1 : Hammer Arm
Level 1 : Hurricane
Level 1 : Tailwind
Level 1 : Uproar
Level 1 : Astonish
Level 1 : Gust
Level 7 : Swagger
Level 13: Bite
Level 19: Revenge
Level 25: Air Cutter
Level 31: Extrasensory
Level 37: Agility
Level 43: Air Slash
Level 49: Crunch
Level 55: Tailwind
Level 61: Rain Dance
Level 67: Hurricane
Level 73: Dark Pulse
Level 79: Hammer Arm
Level 85: Thrash

743 Thundurus-T ->  (no evolution)
HP  79 
ATK 105
DEF 70 
SPA 145
SPD 80 
SPE 101
Level 1 : Thrash
Level 1 : Hammer Arm
Level 1 : Nasty Plot
Level 1 : Charge
Level 1 : Uproar
Level 1 : Astonish
Level 1 : Thunder Shock
Level 7 : Swagger
Level 13: Bite
Level 19: Revenge
Level 25: Shock Wave
Level 31: Heal Block
Level 37: Agility
Level 43: Discharge
Level 49: Crunch
Level 55: Charge
Level 61: Nasty Plot
Level 67: Thunder
Level 73: Dark Pulse
Level 79: Hammer Arm
Level 85: Thrash

744 Landorus-T ->  (no evolution)
HP  89 
ATK 145
DEF 90 
SPA 105
SPD 80 
SPE 91 
Level 1 : Outrage
Level 1 : Hammer Arm
Level 1 : Fissure
Level 1 : Block
Level 1 : Mud Shot
Level 1 : Rock Tomb
Level 7 : Imprison
Level 13: Punishment
Level 19: Bulldoze
Level 25: Rock Throw
Level 31: Extrasensory
Level 37: Swords Dance
Level 43: Earth Power
Level 49: Rock Slide
Level 55: Earthquake
Level 61: Sandstorm
Level 67: Fissure
Level 73: Stone Edge
Level 79: Hammer Arm
Level 85: Outrage

745 Gengar-Mega ->  (no evolution)
HP  60 
ATK 65 
DEF 80 
SPA 170
SPD 95 
SPE 130
Level 1 : Hypnosis
Level 1 : Lick
Level 1 : Spite
Level 5 : Spite
Level 8 : Mean Look
Level 12: Curse
Level 15: Night Shade
Level 19: Confuse Ray
Level 22: Sucker Punch
Level 25: Shadow Punch
Level 28: Payback
Level 33: Shadow Ball
Level 39: Dream Eater
Level 44: Dark Pulse
Level 50: Destiny Bond
Level 55: Hex
Level 61: Nightmare

746 Meowstic-F ->  (no evolution)
HP  74 
ATK 48 
DEF 76 
SPA 83 
SPD 81 
SPE 104
Level 1 : Stored Power
Level 1 : Me First
Level 1 : Magical Leaf
Level 1 : Scratch
Level 1 : Leer
Level 5 : Covet
Level 9 : Confusion
Level 13: Light Screen
Level 17: Psybeam
Level 19: Fake Out
Level 22: Disarming Voice
Level 25: Psyshock
Level 28: Charge Beam
Level 31: Shadow Ball
Level 35: Extrasensory
Level 40: Psychic
Level 43: Role Play
Level 45: Signal Beam
Level 48: Sucker Punch
Level 50: Future Sight
Level 53: Stored Power

747 Gardevoir-Mega ->  (no evolution)
HP  68 
ATK 85 
DEF 65 
SPA 165
SPD 135
SPE 100
Level 1 : Moonblast
Level 1 : Stored Power
Level 1 : Misty Terrain
Level 1 : Healing Wish
Level 1 : Growl
Level 1 : Confusion
Level 1 : Double Team
Level 1 : Teleport
Level 6 : Confusion
Level 10: Double Team
Level 12: Teleport
Level 17: Wish
Level 22: Magical Leaf
Level 25: Heal Pulse
Level 33: Calm Mind
Level 40: Psychic
Level 45: Imprison
Level 53: Future Sight
Level 60: Captivate
Level 65: Hypnosis
Level 73: Dream Eater
Level 80: Stored Power
Level 85: Moonblast

748 Ampharos-Mega ->  (no evolution)
HP  90 
ATK 95 
DEF 105
SPA 165
SPD 110
SPE 45 
Level 1 : Zap Cannon
Level 1 : Magnetic Flux
Level 1 : Ion Deluge
Level 1 : Dragon Pulse
Level 1 : Fire Punch
Level 1 : Tackle
Level 1 : Growl
Level 1 : Thunder Wave
Level 1 : Thunder Shock
Level 4 : Thunder Wave
Level 8 : Thunder Shock
Level 11: Cotton Spore
Level 16: Charge
Level 20: Take Down
Level 25: Electro Ball
Level 29: Confuse Ray
Level 30: Thunder Punch
Level 35: Power Gem
Level 40: Discharge
Level 46: Cotton Guard
Level 51: Signal Beam
Level 57: Light Screen
Level 62: Thunder
Level 65: Dragon Pulse

749 Venusaur-Mega ->  (no evolution)
HP  80 
ATK 100
DEF 123
SPA 122
SPD 120
SPE 80 
Level 1 : Tackle
Level 1 : Growl
Level 1 : Leech Seed
Level 1 : Vine Whip
Level 3 : Growl
Level 7 : Leech Seed
Level 9 : Vine Whip
Level 13: Poison Powder
Level 13: Sleep Powder
Level 15: Take Down
Level 20: Razor Leaf
Level 23: Sweet Scent
Level 28: Growth
Level 31: Double-Edge
Level 32: Petal Dance
Level 39: Worry Seed
Level 45: Synthesis
Level 50: Petal Blizzard
Level 53: Solar Beam

750 Charizard-Mega-X ->  (no evolution)
HP  78 
ATK 130
DEF 111
SPA 130
SPD 85 
SPE 100
Level 1 : Flare Blitz
Level 1 : Heat Wave
Level 1 : Dragon Claw
Level 1 : Shadow Claw
Level 1 : Air Slash
Level 1 : Scratch
Level 1 : Growl
Level 1 : Ember
Level 1 : Smokescreen
Level 7 : Ember
Level 10: Smokescreen
Level 17: Dragon Rage
Level 21: Scary Face
Level 28: Fire Fang
Level 32: Flame Burst
Level 36: Wing Attack
Level 41: Slash
Level 47: Flamethrower
Level 56: Fire Spin
Level 62: Inferno
Level 71: Heat Wave
Level 77: Flare Blitz

751 Charizard-Mega-Y ->  (no evolution)
HP  78 
ATK 104
DEF 78 
SPA 159
SPD 115
SPE 100
Level 1 : Flare Blitz
Level 1 : Heat Wave
Level 1 : Dragon Claw
Level 1 : Shadow Claw
Level 1 : Air Slash
Level 1 : Scratch
Level 1 : Growl
Level 1 : Ember
Level 1 : Smokescreen
Level 7 : Ember
Level 10: Smokescreen
Level 17: Dragon Rage
Level 21: Scary Face
Level 28: Fire Fang
Level 32: Flame Burst
Level 36: Wing Attack
Level 41: Slash
Level 47: Flamethrower
Level 56: Fire Spin
Level 62: Inferno
Level 71: Heat Wave
Level 77: Flare Blitz

752 Mewtwo-Mega-X ->  (no evolution)
HP  106
ATK 190
DEF 100
SPA 154
SPD 100
SPE 130
Level 1 : Confusion
Level 1 : Disable
Level 1 : Safeguard
Level 8 : Swift
Level 15: Future Sight
Level 22: Psych Up
Level 29: Miracle Eye
Level 36: Psycho Cut
Level 43: Power Swap
Level 43: Guard Swap
Level 50: Recover
Level 57: Psychic
Level 64: Barrier
Level 70: Aura Sphere
Level 79: Amnesia
Level 86: Mist
Level 93: Me First
Level 100: Psystrike

753 Mewtwo-Mega-Y ->  (no evolution)
HP  106
ATK 150
DEF 70 
SPA 194
SPD 120
SPE 140
Level 1 : Confusion
Level 1 : Disable
Level 1 : Safeguard
Level 8 : Swift
Level 15: Future Sight
Level 22: Psych Up
Level 29: Miracle Eye
Level 36: Psycho Cut
Level 43: Power Swap
Level 43: Guard Swap
Level 50: Recover
Level 57: Psychic
Level 64: Barrier
Level 70: Aura Sphere
Level 79: Amnesia
Level 86: Mist
Level 93: Me First
Level 100: Psystrike

754 Blaziken-Mega ->  (no evolution)
HP  80 
ATK 160
DEF 80 
SPA 130
SPD 80 
SPE 100
Level 1 : Flare Blitz
Level 1 : Fire Punch
Level 1 : High Jump Kick
Level 1 : Scratch
Level 1 : Growl
Level 1 : Focus Energy
Level 1 : Ember
Level 7 : Focus Energy
Level 13: Ember
Level 16: Double Kick
Level 17: Peck
Level 21: Sand Attack
Level 28: Bulk Up
Level 32: Quick Attack
Level 36: Blaze Kick
Level 42: Slash
Level 49: Brave Bird
Level 59: Sky Uppercut
Level 66: Flare Blitz

755 Medicham-Mega ->  (no evolution)
HP  60 
ATK 100
DEF 85 
SPA 80 
SPD 85 
SPE 100
Level 1 : Zen Headbutt
Level 1 : Fire Punch
Level 1 : Thunder Punch
Level 1 : Ice Punch
Level 1 : Bide
Level 1 : Meditate
Level 1 : Confusion
Level 1 : Detect
Level 4 : Meditate
Level 8 : Confusion
Level 11: Detect
Level 15: Hidden Power
Level 18: Mind Reader
Level 22: Feint
Level 25: Calm Mind
Level 29: Force Palm
Level 32: High Jump Kick
Level 36: Psych Up
Level 42: Acupressure
Level 49: Power Trick
Level 55: Reversal
Level 62: Recover

756 Houndoom-Mega ->  (no evolution)
HP  75 
ATK 90 
DEF 90 
SPA 140
SPD 90 
SPE 115
Level 1 : Inferno
Level 1 : Nasty Plot
Level 1 : Thunder Fang
Level 1 : Leer
Level 1 : Ember
Level 1 : Howl
Level 1 : Smog
Level 4 : Howl
Level 8 : Smog
Level 13: Roar
Level 16: Bite
Level 20: Odor Sleuth
Level 26: Beat Up
Level 30: Fire Fang
Level 35: Feint Attack
Level 41: Embargo
Level 45: Foul Play
Level 50: Flamethrower
Level 56: Crunch
Level 60: Nasty Plot
Level 65: Inferno

757 Aggron-Mega ->  (no evolution)
HP  70 
ATK 140
DEF 230
SPA 60 
SPD 80 
SPE 50 
Level 1 : Tackle
Level 1 : Harden
Level 1 : Mud-Slap
Level 1 : Headbutt
Level 4 : Mud-Slap
Level 8 : Headbutt
Level 11: Metal Claw
Level 15: Iron Defense
Level 18: Roar
Level 22: Take Down
Level 25: Iron Head
Level 29: Protect
Level 34: Metal Sound
Level 40: Iron Tail
Level 48: Autotomize
Level 57: Heavy Slam
Level 65: Double-Edge
Level 74: Metal Burst

758 Banette-Mega ->  (no evolution)
HP  64 
ATK 165
DEF 75 
SPA 93 
SPD 83 
SPE 75 
Level 1 : Knock Off
Level 1 : Screech
Level 1 : Night Shade
Level 1 : Curse
Level 4 : Screech
Level 7 : Night Shade
Level 10: Spite
Level 13: Will-O-Wisp
Level 16: Shadow Sneak
Level 19: Curse
Level 22: Feint Attack
Level 26: Hex
Level 30: Shadow Ball
Level 34: Sucker Punch
Level 40: Embargo
Level 46: Snatch
Level 52: Grudge
Level 58: Trick

759 Tyranitar-Mega ->  (no evolution)
HP  100
ATK 164
DEF 150
SPA 95 
SPD 120
SPE 71 
Level 1 : Thunder Fang
Level 1 : Ice Fang
Level 1 : Fire Fang
Level 1 : Bite
Level 1 : Leer
Level 1 : Sandstorm
Level 1 : Screech
Level 5 : Sandstorm
Level 10: Screech
Level 14: Chip Away
Level 19: Rock Slide
Level 23: Scary Face
Level 28: Thrash
Level 34: Dark Pulse
Level 41: Payback
Level 47: Crunch
Level 54: Earthquake
Level 63: Stone Edge
Level 73: Hyper Beam
Level 82: Giga Impact

760 Scizor-Mega ->  (no evolution)
HP  70 
ATK 150
DEF 140
SPA 65 
SPD 100
SPE 75 
Level 1 : Feint
Level 1 : Bullet Punch
Level 1 : Quick Attack
Level 1 : Leer
Level 5 : Focus Energy
Level 9 : Pursuit
Level 13: False Swipe
Level 17: Agility
Level 21: Metal Claw
Level 25: Fury Cutter
Level 29: Slash
Level 33: Razor Wind
Level 37: Iron Defense
Level 41: X-Scissor
Level 45: Night Slash
Level 49: Double Hit
Level 50: Iron Head
Level 57: Swords Dance
Level 61: Feint

761 Pinsir-Mega ->  (no evolution)
HP  65 
ATK 155
DEF 120
SPA 65 
SPD 90 
SPE 105
Level 1 : Vice Grip
Level 1 : Focus Energy
Level 4 : Bind
Level 8 : Seismic Toss
Level 11: Harden
Level 15: Revenge
Level 18: Brick Break
Level 22: Vital Throw
Level 26: Submission
Level 29: X-Scissor
Level 33: Storm Throw
Level 36: Thrash
Level 40: Swords Dance
Level 43: Superpower
Level 47: Guillotine

762 Aerodactyl-Mega ->  (no evolution)
HP  80 
ATK 135
DEF 85 
SPA 70 
SPD 95 
SPE 150
Level 1 : Iron Head
Level 1 : Ice Fang
Level 1 : Fire Fang
Level 1 : Thunder Fang
Level 1 : Wing Attack
Level 1 : Supersonic
Level 1 : Bite
Level 1 : Scary Face
Level 9 : Roar
Level 17: Agility
Level 25: Ancient Power
Level 33: Crunch
Level 41: Take Down
Level 49: Sky Drop
Level 57: Iron Head
Level 65: Hyper Beam
Level 73: Rock Slide
Level 81: Giga Impact

763 Lucario-Mega ->  (no evolution)
HP  70 
ATK 145
DEF 88 
SPA 140
SPD 70 
SPE 112
Level 1 : Extreme Speed
Level 1 : Dragon Pulse
Level 1 : Close Combat
Level 1 : Aura Sphere
Level 1 : Foresight
Level 1 : Quick Attack
Level 1 : Detect
Level 1 : Metal Claw
Level 6 : Counter
Level 11: Feint
Level 15: Power-Up Punch
Level 19: Swords Dance
Level 24: Metal Sound
Level 29: Bone Rush
Level 33: Quick Guard
Level 37: Me First
Level 42: Aura Sphere
Level 47: Calm Mind
Level 51: Heal Pulse
Level 55: Close Combat
Level 60: Dragon Pulse
Level 65: Extreme Speed

764 Abomasnow-Mega ->  (no evolution)
HP  90 
ATK 132
DEF 105
SPA 132
SPD 105
SPE 30 
Level 1 : Ice Punch
Level 1 : Powder Snow
Level 1 : Leer
Level 1 : Razor Leaf
Level 1 : Icy Wind
Level 5 : Razor Leaf
Level 9 : Icy Wind
Level 13: Grass Whistle
Level 17: Swagger
Level 21: Mist
Level 26: Ice Shard
Level 31: Ingrain
Level 36: Wood Hammer
Level 47: Blizzard
Level 58: Sheer Cold

765 Aegislash-B ->  (no evolution)
HP  60 
ATK 150
DEF 50 
SPA 150
SPD 50 
SPE 60 
Level 1 : Fury Cutter
Level 1 : Pursuit
Level 1 : Autotomize
Level 1 : Shadow Sneak
Level 1 : Slash
Level 1 : Iron Defense
Level 1 : Night Slash
Level 1 : Power Trick
Level 1 : Iron Head
Level 1 : Head Smash
Level 1 : Swords Dance
Level 1 : Aerial Ace
Level 1 : King’s Shield
Level 1 : Sacred Sword

766 Blastoise-Mega ->  (no evolution)
HP  79 
ATK 103
DEF 120
SPA 135
SPD 115
SPE 78 
Level 1 : Flash Cannon
Level 1 : Tackle
Level 1 : Tail Whip
Level 1 : Water Gun
Level 1 : Withdraw
Level 4 : Tail Whip
Level 7 : Water Gun
Level 10: Withdraw
Level 13: Bubble
Level 16: Bite
Level 20: Rapid Spin
Level 24: Protect
Level 28: Water Pulse
Level 32: Aqua Tail
Level 39: Skull Bash
Level 46: Iron Defense
Level 53: Rain Dance
Level 60: Hydro Pump

767 Kangaskhan-Mega ->  (no evolution)
HP  105
ATK 125
DEF 100
SPA 60 
SPD 100
SPE 100
Level 1 : Comet Punch
Level 1 : Leer
Level 7 : Fake Out
Level 10: Tail Whip
Level 13: Bite
Level 19: Double Hit
Level 22: Rage
Level 25: Mega Punch
Level 31: Chip Away
Level 34: Dizzy Punch
Level 37: Crunch
Level 43: Endure
Level 46: Outrage
Level 49: Sucker Punch
Level 50: Reversal

768 Gyarados-Mega ->  (no evolution)
HP  95 
ATK 155
DEF 109
SPA 70 
SPD 130
SPE 81 
Level 1 : Thrash
Level 20: Bite
Level 23: Dragon Rage
Level 26: Leer
Level 29: Twister
Level 32: Ice Fang
Level 35: Aqua Tail
Level 38: Rain Dance
Level 41: Hydro Pump
Level 44: Dragon Dance
Level 47: Hyper Beam

769 Absol-Mega ->  (no evolution)
HP  65 
ATK 150
DEF 60 
SPA 115
SPD 60 
SPE 115
Level 1 : Perish Song
Level 1 : Me First
Level 1 : Razor Wind
Level 1 : Detect
Level 1 : Taunt
Level 1 : Scratch
Level 1 : Feint
Level 4 : Leer
Level 9 : Quick Attack
Level 12: Pursuit
Level 17: Taunt
Level 20: Bite
Level 25: Double Team
Level 28: Slash
Level 33: Swords Dance
Level 36: Future Sight
Level 41: Night Slash
Level 44: Detect
Level 47: Psycho Cut
Level 50: Sucker Punch
Level 57: Razor Wind
Level 60: Me First
Level 65: Perish Song

770 Alakazam-Mega ->  (no evolution)
HP  55 
ATK 50 
DEF 65 
SPA 175
SPD 95 
SPE 150
Level 1 : Teleport
Level 1 : Kinesis
Level 1 : Confusion
Level 16: Confusion
Level 18: Disable
Level 22: Miracle Eye
Level 24: Ally Switch
Level 28: Psybeam
Level 30: Reflect
Level 34: Telekinesis
Level 36: Recover
Level 40: Psycho Cut
Level 42: Calm Mind
Level 46: Psychic
Level 48: Future Sight
Level 50: Trick

771 Heracross-Mega ->  (no evolution)
HP  80 
ATK 185
DEF 115
SPA 40 
SPD 105
SPE 75 
Level 1 : Arm Thrust
Level 1 : Bullet Seed
Level 1 : Night Slash
Level 1 : Tackle
Level 1 : Leer
Level 1 : Horn Attack
Level 1 : Endure
Level 7 : Fury Attack
Level 10: Aerial Ace
Level 16: Chip Away
Level 19: Counter
Level 25: Brick Break
Level 28: Take Down
Level 31: Pin Missile
Level 34: Close Combat
Level 37: Feint
Level 43: Reversal
Level 46: Megahorn

772 Mawile-Mega ->  (no evolution)
HP  50 
ATK 105
DEF 125
SPA 55 
SPD 95 
SPE 50 
Level 1 : Play Rough
Level 1 : Iron Head
Level 1 : Taunt
Level 1 : Growl
Level 1 : Fairy Wind
Level 1 : Astonish
Level 6 : Fake Tears
Level 11: Bite
Level 16: Sweet Scent
Level 21: Vice Grip
Level 26: Feint Attack
Level 31: Baton Pass
Level 36: Crunch
Level 41: Iron Defense
Level 46: Sucker Punch
Level 50: Stockpile
Level 50: Swallow
Level 50: Spit Up
Level 56: Iron Head
Level 60: Play Rough

773 Manectric-Mega ->  (no evolution)
HP  70 
ATK 75 
DEF 80 
SPA 135
SPD 80 
SPE 135
Level 1 : Electric Terrain
Level 1 : Fire Fang
Level 1 : Tackle
Level 1 : Thunder Wave
Level 1 : Leer
Level 1 : Howl
Level 4 : Thunder Wave
Level 9 : Leer
Level 12: Howl
Level 17: Quick Attack
Level 20: Spark
Level 25: Odor Sleuth
Level 30: Bite
Level 37: Thunder Fang
Level 42: Roar
Level 49: Discharge
Level 54: Charge
Level 61: Wild Charge
Level 66: Thunder
Level 70: Electric Terrain

774 Garchomp-Mega ->  (no evolution)
HP  108
ATK 170
DEF 115
SPA 120
SPD 95 
SPE 92 
Level 1 : Fire Fang
Level 1 : Tackle
Level 1 : Sand Attack
Level 1 : Dragon Rage
Level 1 : Sandstorm
Level 3 : Sand Attack
Level 7 : Dragon Rage
Level 13: Sandstorm
Level 15: Take Down
Level 19: Sand Tomb
Level 24: Dual Chop
Level 28: Slash
Level 33: Dragon Claw
Level 40: Dig
Level 48: Crunch
Level 55: Dragon Rush

775 Latios-Mega ->  (no evolution)
HP  80 
ATK 130
DEF 100
SPA 160
SPD 120
SPE 110
Level 1 : Memento
Level 1 : Dragon Pulse
Level 1 : Power Split
Level 1 : Telekinesis
Level 1 : Heal Pulse
Level 1 : Dragon Dance
Level 1 : Psywave
Level 5 : Heal Block
Level 10: Helping Hand
Level 15: Safeguard
Level 20: Dragon Breath
Level 25: Protect
Level 30: Refresh
Level 35: Luster Purge
Level 40: Zen Headbutt
Level 45: Recover
Level 50: Psycho Shift
Level 55: Dragon Dance
Level 60: Psychic
Level 65: Heal Pulse
Level 70: Telekinesis
Level 75: Power Split
Level 80: Dragon Pulse
Level 85: Memento

776 Latias-Mega ->  (no evolution)
HP  80 
ATK 100
DEF 120
SPA 140
SPD 150
SPE 110
Level 1 : Healing Wish
Level 1 : Dragon Pulse
Level 1 : Guard Split
Level 1 : Reflect Type
Level 1 : Heal Pulse
Level 1 : Charm
Level 1 : Psywave
Level 5 : Wish
Level 10: Helping Hand
Level 15: Safeguard
Level 20: Dragon Breath
Level 25: Water Sport
Level 30: Refresh
Level 35: Mist Ball
Level 40: Zen Headbutt
Level 45: Recover
Level 50: Psycho Shift
Level 55: Charm
Level 60: Psychic
Level 65: Heal Pulse
Level 70: Reflect Type
Level 75: Guard Split
Level 80: Dragon Pulse
Level 85: Healing Wish

777 Floette-E ->  (no evolution)
HP  74 
ATK 65 
DEF 67 
SPA 125
SPD 128
SPE 92 
Level 1 : Tackle
Level 1 : Vine Whip
Level 6 : Fairy Wind
Level 10: Lucky Chant
Level 15: Razor Leaf
Level 20: Wish
Level 25: Magical Leaf
Level 27: Grassy Terrain
Level 33: Petal Blizzard
Level 38: Aromatherapy
Level 43: Misty Terrain
Level 46: Moonblast
Level 50: Light of Ruin
Level 51: Petal Dance
Level 58: Solar Beam


--TM Moves--
TM01 Hone Claws
TM02 Dragon Claw
TM03 Psyshock
TM04 Calm Mind
TM05 Roar
TM06 Toxic
TM07 Hail
TM08 Bulk Up
